fraude_real,score_modelo_fuerte,rank_modelo_fuerte,score_baseline,rank_baseline,fecha_hora_transaccion,categoria_comercio,monto,log_monto,ciudad,estado,genero,edad_cliente,distancia_km,comercio,ocupacion
0,0.00018502733,17008,0.12411660777385158,6166,2020-12-15 16:35:16,shopping_pos,27.46,3.3484995926617063,Heiskell,TN,M,38,55.561908942162205,"fraud_Bins, Balistreri and Beatty","Geologist, wellsite"
0,0.00026368746,15944,0.04369414101290963,13937,2020-12-31 14:25:00,personal_care,1.3,0.832909122935104,Diamond,OH,M,39,82.4016224351998,fraud_Friesen-Ortiz,Air cabin crew
1,0.9610695,1215,0.2554493878769782,850,2020-12-08 13:44:20,shopping_net,1032.04,6.940261190538396,Moorhead,MS,M,21,87.39422693346702,fraud_Fisher Inc,Chartered public finance accountant
0,0.000108863474,18285,0.12411660777385158,6167,2020-08-16 08:26:27,shopping_pos,1.98,1.091923300517313,Greenwich,NJ,M,55,84.43530253149143,fraud_Denesik and Sons,Insurance risk surveyor
0,2.7193626e-05,20223,0.2554493878769782,851,2020-09-07 11:26:47,shopping_net,30.71,3.456632088550256,Tulsa,OK,F,52,55.17922300113411,fraud_Terry-Huel,Bookseller
0,0.0034924021,7933,0.04492865406864636,12513,2020-08-31 23:58:40,entertainment,47.6,3.883623530906448,Stanchfield,MN,F,24,87.33701607767506,"fraud_Hoppe, Harris and Bednar","Lecturer, further education"
0,0.0008577286,12225,0.04369414101290963,13938,2020-08-06 17:09:55,personal_care,76.78,4.3538843287276014,Lamberton,MN,M,26,108.81800751660434,fraud_Labadie LLC,Land/geomatics surveyor
0,0.08566346,2607,0.04369414101290963,13939,2020-11-27 23:51:53,personal_care,9.85,2.3841650799864684,Saint James City,FL,M,44,85.81056841016178,fraud_Kozey-Kuhlman,Sport and exercise psychologist
0,0.0047844816,7035,0.08247560486565968,8056,2020-12-13 08:47:19,gas_transport,34.73,3.5759906720353185,Port Gibson,NY,F,58,67.77349236275413,fraud_Berge LLC,Database administrator
0,0.005706735,6592,0.04369414101290963,13940,2020-12-22 17:17:42,personal_care,13.27,2.658159431488745,Arcadia,MI,M,54,111.38301792128024,fraud_Wilkinson LLC,"Designer, jewellery"
0,0.0017578756,10069,0.0528391167192429,10855,2020-07-06 10:26:45,grocery_net,70.04,4.2632430986839145,Meridian,ID,F,49,119.51940519359874,"fraud_Towne, Walker and Borer",Intelligence analyst
0,0.006325882,6315,0.21900430828147438,2420,2020-08-27 09:41:52,misc_net,8.04,2.201659174404085,Lohrville,IA,M,66,30.370029764776017,fraud_Donnelly PLC,Administrator
0,0.0015612794,10423,0.039020408163265304,15526,2020-09-12 23:17:15,kids_pets,56.48,4.051437061210824,Acworth,NH,M,32,90.3330904182534,"fraud_Lang, Towne and Schuppe",Naval architect
0,0.0008845933,12122,0.05634758995247793,9774,2020-12-13 17:53:47,misc_pos,258.4,5.5583712718823435,Johns Island,SC,M,23,102.15991934819586,fraud_Eichmann-Russel,Materials engineer
0,0.09331033,2566,0.030904625460499387,17143,2020-10-01 23:46:38,food_dining,14.23,2.7232671669070703,Hawthorne,CA,M,25,86.3526697117051,fraud_Bernhard-Lesch,"Editor, magazine features"
0,0.00015772597,17400,0.039020408163265304,15527,2020-08-25 19:05:38,kids_pets,113.28,4.738651577362572,Stillwater,OK,M,72,42.44923829576131,fraud_Rau-Grant,Cabin crew
1,0.050960995,2959,0.030904625460499387,17144,2020-11-15 23:04:12,food_dining,117.23,4.772631879875022,Etlan,VA,M,38,63.900126451187504,fraud_Schuppe-Schuppe,Senior tax professional/tax inspector
0,6.264989e-05,19249,0.029411764705882353,18753,2020-08-21 16:02:48,home,11.09,2.492378664626701,North Loup,NE,F,39,71.05582509419355,"fraud_Bahringer, Bergnaum and Quitzon","Nurse, children's"
0,0.015717756,4386,0.039020408163265304,15528,2020-12-15 23:51:37,kids_pets,57.5,4.069026754237811,Summerfield,TX,M,28,85.03220978084865,fraud_Ullrich Ltd,Fisheries officer
0,0.0067843064,6123,0.04369414101290963,13941,2020-12-27 18:33:27,personal_care,34.92,3.581294243433999,Ogdensburg,NJ,F,26,80.92094166460238,"fraud_Berge, Kautzer and Harris",Senior tax professional/tax inspector
0,0.078358985,2658,0.05634758995247793,9775,2020-07-10 23:54:03,misc_pos,266.3,5.588371623144873,Rock Springs,WY,F,35,8.994198013947083,fraud_Simonis-Prohaska,Music therapist
1,0.99452245,435,0.2554493878769782,852,2020-07-11 02:22:39,shopping_net,1129.96,7.030822108558777,Bonita Springs,FL,F,28,53.79929924181658,fraud_Fisher Inc,Claims inspector/assessor
0,0.011288276,4990,0.0528391167192429,10856,2020-10-16 00:31:36,grocery_net,45.86,3.8471644330796497,Bay City,MI,M,25,44.642709352977214,fraud_Skiles-Ankunding,Water quality scientist
0,0.00039475737,14710,0.029411764705882353,18754,2020-08-29 23:44:57,home,44.37,3.8148510936758724,Heislerville,NJ,F,79,95.28171850503811,"fraud_Durgan, Gislason and Spencer",Exercise physiologist
0,0.0009986684,11769,0.039020408163265304,15529,2020-07-18 21:56:12,kids_pets,124.02,4.828473724503667,Orient,WA,F,42,89.1862882606156,fraud_Lubowitz-Walter,Special educational needs teacher
0,0.020442095,3975,0.21597816648058554,4092,2020-09-14 08:51:15,grocery_pos,226.58,5.4275018249288625,Grandview,TX,F,28,23.86355520434114,"fraud_Moen, Reinger and Murphy","Radiographer, therapeutic"
1,0.9970823,182,0.2554493878769782,853,2020-08-31 23:20:52,shopping_net,1183.42,7.077008482271965,Watertown,MN,M,61,105.90830005649852,"fraud_Labadie, Treutel and Bode",Licensed conveyancer
1,0.97017425,1132,0.21597816648058554,4093,2020-08-21 07:22:22,grocery_pos,336.94,5.8228683649325035,Port Ewen,NY,M,54,92.48886906679876,fraud_Kilback LLC,Heritage manager
0,0.005581693,6656,0.12411660777385158,6168,2020-11-26 19:52:39,shopping_pos,299.33,5.704881870099502,Orient,WA,F,42,80.55535059360354,"fraud_Swaniawski, Lowe and Robel",Special educational needs teacher
0,0.006150756,6380,0.21597816648058554,4094,2020-12-02 09:14:54,grocery_pos,138.34,4.936916989601973,Fulton,SD,F,65,24.651528920324296,"fraud_Kovacek, Dibbert and Ondricka",Financial adviser
0,0.0033008798,8090,0.21900430828147438,2421,2020-07-22 11:57:04,misc_net,1.55,0.9360933591703349,Spearsville,LA,M,62,109.56824777574438,fraud_Ruecker Group,"Psychologist, forensic"
0,0.0006193766,13231,0.08247560486565968,8057,2020-11-30 10:53:13,gas_transport,55.47,4.033709523684745,Comfrey,MN,M,76,57.92418615120356,"fraud_Schaefer, McGlynn and Bosco",Health and safety adviser
0,7.2188263e-06,20914,0.2554493878769782,854,2020-12-13 16:04:44,shopping_net,4.42,1.6900958154515549,Thompson,UT,F,33,97.30643061512728,fraud_Kerluke-Abshire,"Surveyor, minerals"
0,1.9800314e-05,20472,0.2554493878769782,855,2020-07-07 09:18:54,shopping_net,4.18,1.6448050562713916,West Henrietta,NY,F,52,75.20033881105198,fraud_Mohr-Bayer,"Teacher, primary school"
0,0.00022015606,16511,0.039020408163265304,15530,2020-07-27 16:12:13,kids_pets,155.04,5.050112384638456,Santa Monica,CA,F,59,47.44859406694733,"fraud_Streich, Rolfson and Wilderman","Civil engineer, contracting"
0,0.09078222,2575,0.030904625460499387,17145,2020-06-27 23:38:38,food_dining,51.74,3.965374180925141,Boyd,WI,M,44,117.36011941979986,fraud_Ernser-Lynch,IT trainer
0,0.00090215215,12071,0.21900430828147438,2422,2020-12-15 08:12:05,misc_net,8.67,2.269028309465203,Paint Rock,AL,M,54,46.81652756318326,fraud_Welch Inc,Paediatric nurse
0,8.2753235e-05,18793,0.2554493878769782,856,2020-10-17 07:38:32,shopping_net,104.63,4.659942421835071,Elkhart,IA,M,46,99.22395345012984,"fraud_Reichert, Rowe and Mraz",Trading standards officer
0,0.0013650222,10840,0.21597816648058554,4095,2020-08-06 04:12:06,grocery_pos,140.75,4.954064942607862,Westfir,OR,F,59,59.41032180867762,fraud_Bailey-Morar,Forensic psychologist
0,0.010696653,5101,0.21900430828147438,2423,2020-09-16 17:42:24,misc_net,25.56,3.279406324608233,Cowlesville,NY,F,37,61.33374279361419,fraud_Dooley-Thompson,Colour technologist
0,0.0002760184,15803,0.039020408163265304,15531,2020-10-04 18:47:42,kids_pets,54.3,4.012772908528289,New Boston,IL,M,26,68.45883663329879,fraud_Wilkinson PLC,Manufacturing engineer
0,0.00020072666,16779,0.21900430828147438,2424,2020-12-18 06:01:21,misc_net,8.9,2.2925347571405443,Lawn,PA,F,48,114.4861220833814,"fraud_Greenfelder, Bartoletti and Davis",Special educational needs teacher
0,0.011520675,4949,0.0528391167192429,10857,2020-12-20 05:52:16,grocery_net,31.37,3.477232067938153,Lowell,OR,F,55,37.07093615984567,fraud_Morar Inc,Systems analyst
0,0.028200679,3552,0.0528391167192429,10858,2020-12-22 00:34:48,grocery_net,73.48,4.310530632968812,Bailey,NC,F,58,37.24302735329199,fraud_Wiegand-Lowe,Call centre manager
0,0.00025038052,16111,0.08247560486565968,8058,2020-09-26 01:09:44,gas_transport,73.0,4.30406509320417,Rocky Mount,MO,F,31,108.35784243528994,"fraud_Connelly, Reichert and Fritsch",Tax inspector
0,0.0007593185,12597,0.08247560486565968,8059,2020-07-11 00:31:40,gas_transport,56.96,4.059753117452481,Coleharbor,ND,F,89,11.449957709840596,fraud_Friesen-Stamm,Make
0,0.00015069639,17524,0.04492865406864636,12514,2020-10-12 12:13:00,entertainment,66.99,4.219360635538369,Methuen,MA,M,39,44.14929511935031,"fraud_Effertz, Welch and Schowalter",Market researcher
0,0.00017527683,17151,0.21597816648058554,4096,2020-12-29 11:43:09,grocery_pos,83.71,4.4392336584434595,Manville,WY,F,40,82.51319642713116,"fraud_Heller, Gutmann and Zieme",Educational psychologist
0,0.00081572385,12378,0.08247560486565968,8060,2020-12-01 05:38:34,gas_transport,50.42,3.9400272018377436,Holstein,NE,F,70,60.20004185211692,fraud_Berge LLC,Telecommunications researcher
0,0.003939063,7576,0.0518783542039356,11556,2020-12-08 14:05:42,travel,416.48,6.034236638951851,Parker Dam,CA,M,28,108.33967306450673,fraud_Fritsch LLC,Marketing executive
0,0.0063395463,6309,0.0518783542039356,11557,2020-09-22 15:15:52,travel,6.1,1.9600947840472698,Thrall,TX,F,44,61.732904483191234,fraud_Tillman LLC,Press sub
0,0.00036356164,14949,0.21597816648058554,4097,2020-07-03 10:55:48,grocery_pos,116.66,4.76779910943631,Center Point,WV,F,48,138.93772067076026,fraud_Hackett-Lueilwitz,Chief Executive Officer
0,0.0006516395,13070,0.04492865406864636,12515,2020-12-21 14:44:14,entertainment,20.06,3.0473755067058295,Brownville,NY,F,62,61.27456528312018,"fraud_Effertz, Welch and Schowalter","Producer, radio"
1,0.9899441,692,0.21597816648058554,4098,2020-07-18 01:48:20,grocery_pos,335.98,5.820023581410239,Moravian Falls,NC,F,32,82.45109027467406,"fraud_Schultz, Simonis and Little","Psychologist, counselling"
0,0.2582967,2047,0.05634758995247793,9776,2020-09-15 03:02:53,misc_pos,9.7,2.3702437414678603,Rule,TX,F,65,42.88884544424277,"fraud_Lehner, Reichert and Mills","Physicist, medical"
0,0.016649302,4282,0.21597816648058554,4099,2020-09-28 08:44:57,grocery_pos,210.77,5.355500780075491,Meridian,ID,F,49,86.81582570698642,fraud_Rau and Sons,Intelligence analyst
0,0.00046992852,14079,0.039020408163265304,15532,2020-07-14 21:39:52,kids_pets,51.47,3.9602415776986204,Saint Bonaventure,NY,M,46,73.13493998328588,fraud_Bednar PLC,Toxicologist
0,2.1177657e-05,20414,0.21597816648058554,4100,2020-07-17 01:19:49,grocery_pos,59.89,4.109068957620483,Muskegon,MI,M,25,85.90389590692932,"fraud_Heller, Gutmann and Zieme",Historic buildings inspector/conservation officer
0,0.04242316,3122,0.028694714131607336,20298,2020-07-22 22:09:06,health_fitness,27.43,3.3474449256629084,Slayden,TN,F,64,48.37225505653144,fraud_Ziemann-Waters,Prison officer
1,0.993705,486,0.2554493878769782,857,2020-12-18 22:02:04,shopping_net,835.63,6.729381917796195,Washington,DC,M,50,65.1856706883858,"fraud_Zboncak, Rowe and Murazik","Optician, dispensing"
0,0.0013307229,10922,0.04369414101290963,13942,2020-11-07 16:34:51,personal_care,4.13,1.6351056591826783,Bronx,NY,M,29,91.0452680748082,fraud_Kirlin and Sons,"Therapist, drama"
0,0.004806647,7024,0.030904625460499387,17146,2020-08-03 16:49:14,food_dining,57.05,4.061304708143901,Saint Bonaventure,NY,M,46,54.16194977510428,"fraud_Hermiston, Russel and Price",Toxicologist
0,4.5892873e-05,19657,0.2554493878769782,858,2020-09-20 16:32:47,shopping_net,22.01,3.1359289040472746,Newhall,CA,F,49,79.0730180623101,"fraud_Altenwerth, Cartwright and Koss",Health physicist
0,0.0006676303,12989,0.05634758995247793,9777,2020-12-15 08:02:02,misc_pos,107.11,4.68314922730468,Sebring,FL,F,34,78.57741733148688,fraud_Christiansen-Gusikowski,Environmental consultant
0,0.0028201297,8602,0.05634758995247793,9778,2020-08-14 01:25:40,misc_pos,35.88,3.607669398688393,Doe Hill,VA,M,34,46.461083532172346,fraud_Flatley Group,Dance movement psychotherapist
0,0.0019556482,9759,0.04492865406864636,12516,2020-10-25 15:53:21,entertainment,89.36,4.5038016915998025,Llano,NM,F,59,87.88836194838616,fraud_Stark-Batz,Architectural technologist
0,4.1440187e-05,19785,0.2554493878769782,859,2020-12-28 23:54:28,shopping_net,53.78,4.0033251638349325,Clarks Mills,PA,F,23,69.79951699613343,fraud_Lemke-Gutmann,Energy manager
0,0.023979802,3747,0.0518783542039356,11558,2020-09-14 14:02:38,travel,6.58,2.0255131996542803,Huntsville,AL,M,47,78.01885689904225,"fraud_Hahn, Douglas and Schowalter",Television production assistant
0,0.0060566007,6427,0.030904625460499387,17147,2020-11-26 15:59:22,food_dining,70.89,4.27513717299578,Queenstown,MD,F,57,85.79585140070282,fraud_Conroy-Emard,Maintenance engineer
0,0.000568191,13493,0.21597816648058554,4101,2020-11-13 05:18:27,grocery_pos,100.9,4.623991940228679,Coleman,TX,F,58,74.58978409573982,fraud_Miller-Hauck,Radio producer
0,0.0034312995,7986,0.21597816648058554,4102,2020-10-23 02:11:40,grocery_pos,100.95,4.624482497020464,Oakdale,NY,M,67,87.56460755931413,"fraud_Schumm, Bauch and Ondricka","Biochemist, clinical"
0,7.079025e-05,19066,0.12411660777385158,6169,2020-06-29 09:28:19,shopping_pos,1.67,0.9820784724121582,Marienville,PA,M,58,60.79451809466043,"fraud_Weimann, Kuhic and Beahan","Copywriter, advertising"
0,0.0002544852,16052,0.12411660777385158,6170,2020-06-28 22:16:26,shopping_pos,3.68,1.5432981099295553,Alpharetta,GA,F,22,64.76864716706471,"fraud_Haley, Jewess and Bechtelar",Prison officer
0,0.0010960443,11510,0.21597816648058554,4103,2020-12-07 00:04:15,grocery_pos,145.82,4.989207346682635,Enola,AR,F,66,69.32736530171613,"fraud_Schumm, Bauch and Ondricka","Physicist, medical"
0,0.010600514,5114,0.21900430828147438,2425,2020-10-06 09:56:17,misc_net,497.78,6.212165116771052,Kirby,OH,F,62,57.31568037567213,fraud_Corwin-Gorczany,Private music teacher
0,0.0054840865,6698,0.028694714131607336,20299,2020-10-01 17:25:30,health_fitness,5.41,1.8578592709325787,Kensington,MD,M,44,108.03547351717758,fraud_Ratke and Sons,Operations geologist
0,2.0247502e-05,20458,0.2554493878769782,860,2020-10-13 21:50:29,shopping_net,2.5,1.252762968495368,Owensville,MO,F,22,85.81899312859828,fraud_Fisher-Schowalter,Naval architect
0,0.0002399093,16242,0.04492865406864636,12517,2020-11-16 07:34:47,entertainment,32.87,3.5225296668296804,Darien,GA,F,53,21.3757497722549,fraud_Upton PLC,Tax adviser
0,0.015172325,4436,0.039020408163265304,15533,2020-08-08 20:35:01,kids_pets,24.06,3.221272949467922,Mill Creek,PA,F,33,22.264580791663228,fraud_Windler LLC,Archaeologist
0,0.0046762307,7103,0.04369414101290963,13943,2020-07-09 16:17:14,personal_care,83.91,4.441591872011272,Cuthbert,GA,F,72,137.7015547863094,fraud_Yost-Rogahn,Fitness centre manager
0,0.0002049379,16723,0.12411660777385158,6171,2020-06-22 10:49:30,shopping_pos,15.79,2.8207834710894493,June Lake,CA,M,92,58.1131598998256,fraud_Torphy-Goyette,Health service manager
0,0.009041595,5442,0.05634758995247793,9779,2020-11-09 08:31:08,misc_pos,3.59,1.5238800240724537,Goodrich,MI,F,35,51.87349149687679,fraud_McDermott-Rice,Learning disability nurse
0,0.027094562,3600,0.0518783542039356,11559,2020-12-22 19:05:42,travel,9.74,2.3739750890807185,North Augusta,SC,M,78,91.16849902913133,"fraud_Champlin, Rolfson and Connelly",Secondary school teacher
0,0.00042998674,14389,0.04492865406864636,12518,2020-11-15 15:47:31,entertainment,36.55,3.6256733782101436,Thompson,UT,F,33,44.21922201066572,fraud_Heaney-Marquardt,"Surveyor, minerals"
0,0.00085310586,12243,0.21900430828147438,2426,2020-11-29 06:40:13,misc_net,8.09,2.2071749081893874,Zavalla,TX,M,34,72.44552890526938,fraud_Block-Parisian,"Designer, jewellery"
0,3.4831963e-05,19971,0.21597816648058554,4104,2020-12-24 04:43:55,grocery_pos,67.36,4.224787858247391,Louisville,KY,F,68,89.657216505324,fraud_Kunze Inc,Engineering geologist
0,7.563489e-05,18955,0.2554493878769782,861,2020-07-06 20:55:52,shopping_net,27.87,3.3628029936748436,Mobile,AL,F,48,104.6717125657811,fraud_Predovic Inc,"Surveyor, land/geomatics"
0,0.0013351656,10913,0.039020408163265304,15534,2020-07-27 15:53:25,kids_pets,40.47,3.7249702742582897,Tulsa,OK,F,48,66.95533839614198,fraud_Schaefer Ltd,"Teacher, special educational needs"
0,0.00038003796,14806,0.21900430828147438,2427,2020-10-04 04:48:49,misc_net,99.32,4.608365076884611,Cazenovia,WI,M,35,23.26832101881383,"fraud_Jones, Sawayn and Romaguera",Occupational hygienist
0,0.00026151523,15966,0.04492865406864636,12519,2020-12-06 17:23:40,entertainment,23.55,3.2007118542405295,Seneca,WI,M,58,32.58141222124515,"fraud_Parker, Nolan and Trantow",Quantity surveyor
0,0.42978185,1845,0.0518783542039356,11560,2020-08-21 23:17:51,travel,544.25,6.301244405081738,Oaks,PA,M,33,47.79942159979617,fraud_Corwin-Romaguera,Oceanographer
0,0.00028398517,15725,0.12411660777385158,6172,2020-11-16 03:52:47,shopping_pos,2.49,1.2499017362143359,Manchester,MD,F,56,4.792197309340619,fraud_Kuhn LLC,Clinical research associate
0,5.03916e-05,19537,0.21900430828147438,2428,2020-07-16 08:01:17,misc_net,40.94,3.7362400254737738,Conway,WA,F,35,76.54950117493999,"fraud_Rodriguez, Yost and Jenkins","Research officer, political party"
0,0.030407038,3477,0.21597816648058554,4105,2020-10-28 10:36:25,grocery_pos,184.68,5.224024761966182,Roma,TX,F,29,119.79532900263506,fraud_McDermott-Weimann,IT trainer
0,2.7892991e-05,20195,0.21597816648058554,4106,2020-09-14 04:04:18,grocery_pos,78.69,4.378144107409657,Bessemer,AL,M,31,43.44275978354693,"fraud_Schultz, Simonis and Little",Radio broadcast assistant
0,0.00010423399,18376,0.029411764705882353,18755,2020-08-11 14:15:09,home,14.87,2.7644305345383176,Falmouth,MI,M,65,101.78854341081733,fraud_Gerhold LLC,Furniture designer
0,0.0073557217,5914,0.08247560486565968,8061,2020-11-06 01:04:23,gas_transport,42.49,3.772531026609547,Altonah,UT,F,30,61.07318285900247,"fraud_Stroman, Hudson and Erdman","Sales professional, IT"
0,0.007109113,6001,0.04369414101290963,13944,2020-08-28 16:57:28,personal_care,26.12,3.3002714630721948,Holcomb,KS,F,27,111.42143646653687,fraud_Kub PLC,Arboriculturist
1,0.99775934,109,0.21597816648058554,4107,2020-12-11 01:01:59,grocery_pos,320.83,5.774023455819012,Morrisdale,PA,M,47,57.73479194844958,fraud_Bogisich Inc,Advice worker
0,0.1895742,2179,0.04369414101290963,13945,2020-06-30 21:31:26,personal_care,21.8,3.126760535960395,Wetmore,MI,F,48,79.24219406252136,fraud_Zulauf LLC,Immunologist
0,0.0024949838,8994,0.21900430828147438,2429,2020-11-17 09:15:29,misc_net,7.28,2.1138429683971687,Pittsburgh,PA,M,47,53.534789128001485,fraud_Huel Ltd,"Scientist, marine"
0,0.0065931,6199,0.028694714131607336,20300,2020-09-06 21:09:28,health_fitness,16.55,2.865053949911875,Morrisdale,PA,M,47,118.45276073374352,fraud_Romaguera Ltd,Advice worker
0,0.0026554705,8811,0.039020408163265304,15535,2020-08-16 19:04:38,kids_pets,67.09,4.220830359494875,San Diego,CA,M,61,56.37696545409752,"fraud_Weber, Thiel and Hammes",Chartered public finance accountant
1,0.9604256,1221,0.21597816648058554,4108,2020-07-11 22:12:40,grocery_pos,278.9,5.634432396521408,Meadville,MS,F,59,75.50049702171953,fraud_Doyle Ltd,"Therapist, horticultural"
0,0.0030194132,8375,0.028694714131607336,20301,2020-11-01 19:06:54,health_fitness,51.78,3.966132331075178,Armagh,PA,F,48,22.345609700421264,"fraud_Hyatt, Russel and Gleichner",Early years teacher
0,0.0014587799,10658,0.028694714131607336,20302,2020-07-01 12:02:58,health_fitness,213.9,5.370172803648464,Boonton,NJ,M,26,14.380457116340118,"fraud_Mante, Luettgen and Hackett","Psychologist, sport and exercise"
0,0.00072601484,12733,0.05634758995247793,9780,2020-07-18 12:00:09,misc_pos,21.32,3.1054831375131102,Bonfield,IL,F,30,114.68184685745946,fraud_Wiza LLC,Medical secretary
0,0.00047756877,14031,0.029411764705882353,18756,2020-09-21 22:25:59,home,66.65,4.214347354616797,Tyaskin,MD,M,55,39.12202026711306,"fraud_Durgan, Gislason and Spencer",Music tutor
0,3.6342495e-05,19917,0.21597816648058554,4109,2020-08-16 08:38:47,grocery_pos,107.5,4.686750172980514,Milner,GA,M,51,101.85012010586551,"fraud_Goldner, Kovacek and Abbott",Field seismologist
0,0.0001807411,17074,0.08247560486565968,8062,2020-10-30 02:15:32,gas_transport,86.97,4.476995847264583,Cassatt,SC,F,59,103.13577266359796,fraud_Friesen-Stamm,Lawyer
0,0.00022645964,16427,0.08247560486565968,8063,2020-08-31 00:23:13,gas_transport,64.93,4.188593573125209,Clutier,IA,M,67,102.5753599564467,fraud_Luettgen PLC,"Embryologist, clinical"
0,0.010300281,5173,0.039020408163265304,15536,2020-12-16 12:07:24,kids_pets,26.18,3.3024814087229974,Luray,MO,M,54,55.80340428681395,fraud_Weimann-Lockman,Town planner
1,0.61797535,1706,0.0528391167192429,10859,2020-11-23 01:30:49,grocery_net,14.95,2.7694588292308535,Lane,OK,M,60,111.2952714250774,fraud_Funk Group,Quantity surveyor
0,0.00074395095,12666,0.21597816648058554,4110,2020-09-28 01:27:08,grocery_pos,86.45,4.471067201464611,Dallas,TX,M,61,105.74922874771472,fraud_Hackett-Lueilwitz,Drilling engineer
0,0.00027317498,15835,0.08247560486565968,8064,2020-07-06 10:08:24,gas_transport,75.49,4.337160013333775,Garrattsville,NY,F,74,105.42412461119518,fraud_Torp-Labadie,Naval architect
0,2.5445524e-05,20287,0.029411764705882353,18757,2020-12-26 14:26:30,home,6.06,1.9544450515051506,Moab,UT,M,31,42.07637714286753,"fraud_O'Connell, Botsford and Hand",Location manager
1,0.9990982,12,0.08247560486565968,8065,2020-11-04 01:56:18,gas_transport,8.74,2.2762411176544437,Cazenovia,WI,M,35,109.58630078719094,fraud_Rodriguez Group,Occupational hygienist
0,4.342927e-05,19728,0.029411764705882353,18758,2020-08-03 12:44:35,home,8.16,2.214846178686039,Elizabethtown,KY,M,30,46.245104631605145,"fraud_Kling, Howe and Schneider",Surgeon
0,4.0619012e-05,19805,0.029411764705882353,18759,2020-08-17 18:12:33,home,34.62,3.5729072778615154,Belmond,IA,M,56,119.49362581257726,"fraud_Gutmann, McLaughlin and Wiza",Community pharmacist
0,9.419529e-05,18574,0.08247560486565968,8066,2020-11-14 07:17:25,gas_transport,58.93,4.093177214470094,Matthews,MO,F,41,52.69137881475071,"fraud_Streich, Hansen and Veum",Aeronautical engineer
0,0.83964837,1521,0.05634758995247793,9781,2020-07-07 00:36:02,misc_pos,1743.55,7.464251921723691,Dallas,TX,M,61,57.804209719446,"fraud_Monahan, Bogisich and Ledner",Drilling engineer
0,0.004715352,7078,0.028694714131607336,20303,2020-11-02 12:45:51,health_fitness,28.37,3.379973745210529,Sebring,FL,F,34,130.52170259332314,fraud_Greenholt Ltd,Environmental consultant
0,0.00021467557,16598,0.08247560486565968,8067,2020-09-14 07:03:40,gas_transport,66.19,4.207524426932059,Owensville,MO,F,22,91.4799282194843,fraud_Cummings LLC,Naval architect
1,0.010359671,5165,0.0528391167192429,10860,2020-08-07 07:35:02,grocery_net,10.87,2.4740142086215764,Stirling,NJ,F,50,79.29400868003782,"fraud_Harris, Gusikowski and Heaney",Science writer
0,0.00017573619,17143,0.08247560486565968,8068,2020-09-01 02:22:21,gas_transport,75.0,4.330733340286331,Sardis,AL,M,87,70.27950561004357,fraud_Erdman-Kertzmann,Learning disability nurse
0,8.019209e-05,18854,0.08247560486565968,8069,2020-08-10 08:25:15,gas_transport,77.51,4.363226005210164,Morrisdale,PA,M,47,96.95146784889224,fraud_Sporer Inc,Advice worker
0,0.00074760325,12645,0.21900430828147438,2430,2020-10-26 14:55:10,misc_net,76.71,4.352983949221151,West Finley,PA,F,25,22.78226456722524,fraud_Kunde-Sanford,Theme park manager
0,0.00064196985,13120,0.028694714131607336,20304,2020-11-22 15:37:55,health_fitness,77.46,4.362588940781406,Cazenovia,WI,M,36,121.77518394244926,fraud_Reilly and Sons,Occupational hygienist
0,2.7511123e-05,20214,0.029411764705882353,18760,2020-11-09 15:52:34,home,16.94,2.88703285663065,Holstein,NE,F,70,65.97077371215381,fraud_Gaylord-Powlowski,Telecommunications researcher
0,0.000295575,15617,0.04492865406864636,12520,2020-09-06 21:12:20,entertainment,70.2,4.26549281841793,Alton,IA,M,18,90.2581809391281,fraud_Schuppe LLC,"Engineer, land"
0,0.0019123637,9835,0.0528391167192429,10861,2020-10-27 05:06:42,grocery_net,56.6,4.053522567701846,Orient,WA,F,42,92.0204100047109,"fraud_Kohler, Lindgren and Koelpin",Special educational needs teacher
0,0.0028364663,8584,0.0528391167192429,10862,2020-12-18 10:06:23,grocery_net,40.67,3.7297814454343623,Montandon,PA,M,46,55.03650699892634,fraud_Kling-Grant,Orthoptist
1,0.9939399,472,0.2554493878769782,862,2020-10-07 22:20:10,shopping_net,979.63,6.888195222263336,Whittemore,IA,M,52,109.11547875804108,fraud_Heathcote LLC,Optometrist
0,0.00016837045,17249,0.08247560486565968,8070,2020-09-04 03:26:57,gas_transport,86.61,4.4728951466782725,West Columbia,SC,F,91,69.35085573514185,"fraud_Schaefer, McGlynn and Bosco",Chemical engineer
0,0.000764304,12574,0.08247560486565968,8071,2020-07-14 10:31:32,gas_transport,62.42,4.149779269110201,Prosperity,SC,F,26,76.37873461366671,fraud_Prohaska-Murray,Archaeologist
0,0.000110675115,18246,0.04492865406864636,12521,2020-12-11 15:04:30,entertainment,32.52,3.5121422756138823,Shrewsbury,MA,M,45,98.08717465153532,fraud_Cummerata-Hilpert,English as a second language teacher
0,7.80598e-05,18909,0.04492865406864636,12522,2020-07-30 15:20:08,entertainment,19.04,2.997730276216664,Naples,FL,M,41,60.6938430195003,fraud_Brown-Greenholt,"Programme researcher, broadcasting/film/video"
0,0.07149309,2724,0.04369414101290963,13946,2020-08-13 22:13:28,personal_care,12.9,2.631888840136646,Smiths Grove,KY,F,21,72.39670436594912,fraud_Shanahan-Lehner,"Therapist, sports"
