cliente_id,comercio_id,n_transacciones,monto_total,monto_promedio,fraudes,tasa_fraude,score_modelo_promedio,peso,peso_riesgo
cliente_5647243251,comercio_8575430088,1,1.46,1.46,0,0.0,2.5910338e-06,1,1.0000026226043701
cliente_5647243251,comercio_9039338673,1,12.01,12.01,1,1.0,0.9880013,1,1.9880013465881348
cliente_5647243251,comercio_9173975227,1,6.7,6.7,0,0.0,2.5381423e-05,1,1.0000253915786743
cliente_5647243251,comercio_9260210112,1,29.44,29.44,0,0.0,0.0019735384,1,1.0019735097885132
cliente_5647243251,comercio_9567261231,1,82.57,82.57,0,0.0,0.00044306807,1,1.0004431009292603
cliente_5647243251,comercio_9810451743,1,813.05,813.05,1,1.0,0.9925408,1,1.9925408363342285
cliente_5650492277,comercio_2301662005,1,16.21,16.21,0,0.0,0.00024772697,1,1.0002477169036865
cliente_5650492277,comercio_2318733205,1,4.78,4.78,0,0.0,1.9039884e-05,1,1.0000190734863281
cliente_5650492277,comercio_2385901717,1,4.07,4.07,0,0.0,8.8952576e-05,1,1.0000889301300049
cliente_5650492277,comercio_2826745997,1,25.78,25.78,0,0.0,4.905784e-05,1,1.000049114227295
cliente_5650492277,comercio_4451395857,1,5.37,5.37,0,0.0,0.00036670646,1,1.0003666877746582
cliente_5650492277,comercio_4535801324,1,178.29,178.29,0,0.0,0.0029257776,1,1.0029257535934448
cliente_5650492277,comercio_5055690287,1,2.47,2.47,0,0.0,2.0550213e-05,1,1.0000205039978027
cliente_5650492277,comercio_5291925939,1,10.76,10.76,0,0.0,0.00055340095,1,1.0005533695220947
cliente_5650492277,comercio_5594870283,1,36.65,36.65,0,0.0,0.002245907,1,1.0022459030151367
cliente_5650492277,comercio_6195464779,1,40.57,40.57,0,0.0,0.021728849,1,1.0217288732528687
cliente_5650492277,comercio_7666849979,1,18.74,18.74,0,0.0,0.0072887116,1,1.0072886943817139
cliente_5650492277,comercio_7668307115,1,66.33,66.33,0,0.0,0.00027157064,1,1.0002715587615967
cliente_5650492277,comercio_9129709379,1,82.32,82.32,0,0.0,0.016243763,1,1.016243815422058
cliente_5650492277,comercio_9569712996,1,65.5,65.5,0,0.0,0.03852676,1,1.0385267734527588
cliente_5659966936,comercio_1721762050,1,1.51,1.51,0,0.0,0.004993198,1,1.004993200302124
cliente_5659966936,comercio_1784063743,1,1197.26,1197.26,1,1.0,0.9953225,1,1.9953224658966064
cliente_5659966936,comercio_2156320485,1,1159.89,1159.89,1,1.0,0.99514234,1,1.9951423406600952
cliente_5659966936,comercio_3003186161,1,1013.85,1013.85,1,1.0,0.97133833,1,1.9713382720947266
cliente_5659966936,comercio_3140468656,1,28.4,28.4,0,0.0,0.00020194548,1,1.000201940536499
cliente_5659966936,comercio_3729897514,1,2.71,2.71,0,0.0,6.422546e-05,1,1.0000642538070679
cliente_5659966936,comercio_4525639424,1,1142.66,1142.66,1,1.0,0.99478453,1,1.9947845935821533
cliente_5659966936,comercio_4735535653,1,314.73,314.73,1,1.0,0.98760045,1,1.9876004457473755
cliente_5659966936,comercio_5082406948,1,314.28,314.28,1,1.0,0.9891033,1,1.9891033172607422
cliente_5659966936,comercio_7005495989,1,73.23,73.23,0,0.0,3.4126337e-05,1,1.0000340938568115
cliente_5659966936,comercio_7319720381,1,60.14,60.14,0,0.0,1.8274344e-05,1,1.0000182390213013
cliente_5659966936,comercio_7569476090,1,5.45,5.45,0,0.0,0.000694106,1,1.0006941556930542
cliente_5659966936,comercio_7590566346,1,152.62,152.62,0,0.0,0.00039874663,1,1.0003987550735474
cliente_5659966936,comercio_7926813118,1,793.07,793.07,1,1.0,0.9914334,1,1.9914333820343018
cliente_5659966936,comercio_8115905834,1,5.12,5.12,0,0.0,0.09416365,1,1.0941636562347412
cliente_5659966936,comercio_8288765239,1,245.06,245.06,0,0.0,0.00082551787,1,1.0008255243301392
cliente_5659966936,comercio_8703508112,1,1004.99,1004.99,1,1.0,0.9939184,1,1.9939184188842773
cliente_5659966936,comercio_9845170512,1,241.45,241.45,1,1.0,0.46775335,1,1.4677534103393555
cliente_5710216617,comercio_0046727171,1,8.03,8.03,0,0.0,0.023639327,1,1.0236393213272095
cliente_5710216617,comercio_0197813740,1,7.33,7.33,0,0.0,9.533551e-05,1,1.0000953674316406
cliente_5710216617,comercio_0469526350,1,75.26,75.26,0,0.0,0.00012396762,1,1.0001239776611328
cliente_5710216617,comercio_0507067894,1,7.2,7.2,0,0.0,0.00038487941,1,1.0003849267959595
cliente_5710216617,comercio_0748609734,1,38.69,38.69,0,0.0,0.00025791762,1,1.000257968902588
cliente_5710216617,comercio_1621213905,1,9.99,9.99,0,0.0,0.0020570955,1,1.0020570755004883
cliente_5710216617,comercio_2022059886,1,4.72,4.72,0,0.0,0.00027072788,1,1.0002707242965698
cliente_5710216617,comercio_2188837209,1,6.72,6.72,0,0.0,0.0028060658,1,1.0028060674667358
cliente_5710216617,comercio_2321266927,1,56.52,56.52,0,0.0,0.0016709118,1,1.0016709566116333
cliente_5710216617,comercio_2377821935,1,1.07,1.07,0,0.0,0.0001392805,1,1.0001392364501953
cliente_5710216617,comercio_2480913859,1,40.46,40.46,0,0.0,0.0038639896,1,1.0038639307022095
cliente_5710216617,comercio_3177677815,1,61.44,61.44,0,0.0,5.202063e-05,1,1.0000519752502441
cliente_5710216617,comercio_3415292876,1,48.75,48.75,0,0.0,0.0025026773,1,1.002502679824829
cliente_5710216617,comercio_3452530885,1,4.88,4.88,0,0.0,7.6314245e-05,1,1.0000762939453125
cliente_5710216617,comercio_3578309304,1,1.89,1.89,0,0.0,5.1301224e-05,1,1.0000512599945068
cliente_5710216617,comercio_3595173981,1,28.56,28.56,0,0.0,0.002627512,1,1.0026274919509888
cliente_5710216617,comercio_4176896791,1,16.09,16.09,0,0.0,0.0031801988,1,1.0031801462173462
cliente_5710216617,comercio_4194707135,1,85.68,85.68,0,0.0,0.004475925,1,1.0044759511947632
cliente_5710216617,comercio_4282764214,1,2.03,2.03,0,0.0,0.0010940686,1,1.001094102859497
cliente_5710216617,comercio_4707299272,1,37.66,37.66,0,0.0,0.0008385513,1,1.0008385181427002
cliente_5710216617,comercio_4796061986,1,36.83,36.83,0,0.0,8.992905e-05,1,1.0000898838043213
cliente_5710216617,comercio_5207219562,1,4.97,4.97,0,0.0,1.1136084e-05,1,1.0000110864639282
cliente_5710216617,comercio_5406949560,1,9.84,9.84,0,0.0,0.022522386,1,1.0225223302841187
cliente_5710216617,comercio_5594870283,1,55.64,55.64,0,0.0,0.00025442455,1,1.0002543926239014
cliente_5710216617,comercio_5871633033,1,195.99,195.99,0,0.0,0.0052760835,1,1.005276083946228
cliente_5710216617,comercio_6282190597,1,275.3,275.3,0,0.0,0.0144527415,1,1.0144526958465576
cliente_5710216617,comercio_6749056662,1,50.34,50.34,0,0.0,9.457165e-06,1,1.0000094175338745
cliente_5710216617,comercio_7319720381,1,42.26,42.26,0,0.0,1.6824579e-05,1,1.0000168085098267
cliente_5710216617,comercio_7368528869,1,46.66,46.66,0,0.0,0.0012851836,1,1.001285195350647
cliente_5710216617,comercio_7666849979,1,18.52,18.52,0,0.0,0.010078414,1,1.0100784301757812
cliente_5710216617,comercio_7689182892,1,94.34,94.34,0,0.0,0.00024490437,1,1.0002448558807373
cliente_5710216617,comercio_7747172675,2,13.719999999999999,6.859999999999999,0,0.0,2.6997746e-05,2,2.000053882598877
cliente_5710216617,comercio_7852269111,1,4.05,4.05,0,0.0,0.0018572448,1,1.0018572807312012
cliente_5710216617,comercio_7929304427,1,2.11,2.11,0,0.0,0.0004394793,1,1.0004395246505737
cliente_5710216617,comercio_7986877104,1,1.68,1.68,0,0.0,0.011695319,1,1.0116952657699585
cliente_5710216617,comercio_8073217613,1,20.53,20.53,0,0.0,0.0022065362,1,1.002206563949585
cliente_5710216617,comercio_8869348547,1,108.3,108.3,0,0.0,0.0024495951,1,1.002449631690979
cliente_5730756856,comercio_1869089167,1,191.12,191.12,0,0.0,0.08210061,1,1.0821006298065186
cliente_5730756856,comercio_2950963026,1,36.74,36.74,0,0.0,0.0031521749,1,1.0031521320343018
cliente_5730756856,comercio_3452530885,1,24.35,24.35,0,0.0,7.265508e-05,1,1.0000725984573364
cliente_5730756856,comercio_3733940630,1,7.03,7.03,0,0.0,0.00012592055,1,1.0001258850097656
cliente_5730756856,comercio_3895276308,1,88.56,88.56,0,0.0,0.0004896778,1,1.0004897117614746
cliente_5730756856,comercio_4790624355,1,37.24,37.24,0,0.0,0.0074321777,1,1.007432222366333
cliente_5730756856,comercio_5082406948,1,97.84,97.84,0,0.0,5.984728e-05,1,1.0000598430633545
cliente_5730756856,comercio_6773486145,1,90.27,90.27,0,0.0,0.00013556964,1,1.0001355409622192
cliente_5730756856,comercio_6955111089,1,70.89,70.89,0,0.0,0.0060566007,1,1.006056547164917
cliente_5730756856,comercio_8130370749,1,128.96,128.96,0,0.0,0.0019470527,1,1.001947045326233
cliente_5730756856,comercio_9938618573,1,64.17,64.17,0,0.0,7.34872e-05,1,1.0000734329223633
cliente_5737026068,comercio_0507067894,1,4.51,4.51,0,0.0,0.0022314866,1,1.002231478691101
cliente_5737026068,comercio_1062070452,1,138.33,138.33,0,0.0,0.0006198682,1,1.000619888305664
cliente_5737026068,comercio_1192791818,1,5.66,5.66,0,0.0,0.0048019006,1,1.004801869392395
cliente_5737026068,comercio_1249424285,1,34.65,34.65,0,0.0,0.071724094,1,1.0717240571975708
cliente_5737026068,comercio_2586173609,1,2.46,2.46,0,0.0,0.0012874679,1,1.0012874603271484
cliente_5737026068,comercio_3304385439,1,43.52,43.52,0,0.0,0.00010628394,1,1.0001063346862793
cliente_5737026068,comercio_3729897514,1,207.21,207.21,0,0.0,0.00030124842,1,1.0003012418746948
cliente_5737026068,comercio_4590672891,1,4.22,4.22,0,0.0,0.00052687794,1,1.0005269050598145
cliente_5737026068,comercio_5487941484,1,4.59,4.59,0,0.0,1.7581486e-05,1,1.000017523765564
cliente_5737026068,comercio_6248244353,1,104.76,104.76,0,0.0,0.0007358147,1,1.0007357597351074
cliente_5737026068,comercio_7833088063,1,93.26,93.26,0,0.0,0.00010408591,1,1.0001040697097778
cliente_5737026068,comercio_8288765239,1,113.28,113.28,0,0.0,0.00015772597,1,1.0001577138900757
cliente_5737026068,comercio_8667104931,1,3.88,3.88,0,0.0,0.0016616082,1,1.0016616582870483
cliente_5737026068,comercio_8817670084,1,68.62,68.62,0,0.0,0.0005951387,1,1.0005950927734375
cliente_5737026068,comercio_9318196185,1,8.07,8.07,0,0.0,0.007857264,1,1.007857322692871
cliente_5737026068,comercio_9601097463,1,99.92,99.92,0,0.0,0.00029439552,1,1.0002944469451904
cliente_5737585458,comercio_0058083078,1,13.18,13.18,0,0.0,0.0001397437,1,1.0001397132873535
cliente_5737585458,comercio_3729897514,1,129.46,129.46,0,0.0,0.0005857414,1,1.0005857944488525
cliente_5737585458,comercio_6954098238,1,87.93,87.93,0,0.0,0.0004183492,1,1.0004183053970337
cliente_5737585458,comercio_7652919142,1,4.27,4.27,0,0.0,0.002496052,1,1.0024960041046143
cliente_5737585458,comercio_7973637965,1,4.92,4.92,0,0.0,0.004299986,1,1.0042999982833862
cliente_5738178707,comercio_0469526350,1,13.21,13.21,0,0.0,0.0011733153,1,1.0011732578277588
cliente_5738178707,comercio_1087316882,1,17.59,17.59,0,0.0,0.0022812397,1,1.0022811889648438
cliente_5738178707,comercio_1660454592,1,2.78,2.78,0,0.0,5.915758e-05,1,1.0000591278076172
cliente_5738178707,comercio_1764266149,1,6.85,6.85,0,0.0,0.00017171474,1,1.0001716613769531
cliente_5738178707,comercio_2385901717,1,196.73,196.73,0,0.0,0.0014754604,1,1.00147545337677
cliente_5738178707,comercio_4072841532,1,137.91,137.91,0,0.0,0.0021167092,1,1.0021166801452637
cliente_5738178707,comercio_4237177334,1,84.81,84.81,0,0.0,0.004354941,1,1.0043549537658691
cliente_5738178707,comercio_4701676311,1,8.57,8.57,0,0.0,0.006720385,1,1.0067204236984253
cliente_5738178707,comercio_4989505886,1,50.57,50.57,0,0.0,5.214031e-06,1,1.0000052452087402
cliente_5738178707,comercio_5049373545,1,9.77,9.77,0,0.0,0.012860471,1,1.0128604173660278
cliente_5738178707,comercio_5060390739,1,313.16,313.16,0,0.0,0.12220266,1,1.1222026348114014
cliente_5738178707,comercio_5584378560,1,30.25,30.25,0,0.0,0.00033734026,1,1.0003373622894287
cliente_5738178707,comercio_5825393902,1,68.21,68.21,0,0.0,0.00013081158,1,1.0001307725906372
cliente_5738178707,comercio_5909645402,1,57.9,57.9,0,0.0,0.0018618212,1,1.001861810684204
cliente_5738178707,comercio_6313914208,1,10.84,10.84,0,0.0,0.02075674,1,1.020756721496582
cliente_5738178707,comercio_6792413340,1,52.2,52.2,0,0.0,9.624089e-05,1,1.0000962018966675
cliente_5738178707,comercio_7101734444,2,51.419999999999995,25.709999999999997,0,0.0,0.0007004378,2,2.001400947570801
cliente_5738178707,comercio_7209377737,1,6.29,6.29,0,0.0,0.002490604,1,1.0024906396865845
cliente_5738178707,comercio_7384275076,1,44.12,44.12,0,0.0,0.007738954,1,1.0077389478683472
cliente_5738178707,comercio_7738699648,1,170.82,170.82,0,0.0,0.007951061,1,1.007951021194458
cliente_5738178707,comercio_7796875137,1,63.61,63.61,0,0.0,0.0003017342,1,1.000301718711853
cliente_5738178707,comercio_7881759605,1,1.42,1.42,0,0.0,0.0003829357,1,1.000382900238037
cliente_5738178707,comercio_8575430088,1,1.22,1.22,0,0.0,8.681477e-06,1,1.0000087022781372
cliente_5738178707,comercio_9039338673,2,132.93,66.465,0,0.0,0.00033258513,2,2.0006651878356934
cliente_5738178707,comercio_9097512736,1,61.5,61.5,0,0.0,0.0019391488,1,1.0019391775131226
cliente_5738178707,comercio_9359225546,1,49.86,49.86,0,0.0,0.00024665063,1,1.0002466440200806
cliente_5738178707,comercio_9680685889,1,2.87,2.87,0,0.0,0.0010051391,1,1.0010051727294922
cliente_5760848169,comercio_0347539912,1,64.04,64.04,0,0.0,0.0005641556,1,1.0005640983581543
cliente_5760848169,comercio_1192791818,1,2.68,2.68,0,0.0,3.0759795e-06,1,1.0000030994415283
cliente_5760848169,comercio_1535308988,1,30.57,30.57,0,0.0,6.967595e-05,1,1.0000696182250977
cliente_5760848169,comercio_2325995983,1,18.86,18.86,1,1.0,0.009379626,1,1.0093796253204346
cliente_5760848169,comercio_2973625599,1,21.99,21.99,0,0.0,0.0036967113,1,1.0036966800689697
cliente_5760848169,comercio_3685117950,1,1.11,1.11,0,0.0,2.2301676e-06,1,1.0000022649765015
cliente_5760848169,comercio_4194707135,1,304.69,304.69,1,1.0,0.99567324,1,1.9956731796264648
cliente_5760848169,comercio_4465036121,1,814.59,814.59,1,1.0,0.9930085,1,1.9930084943771362
cliente_5760848169,comercio_4715580679,1,329.02,329.02,1,1.0,0.99340856,1,1.9934085607528687
cliente_5760848169,comercio_5770442019,1,60.55,60.55,0,0.0,0.00010548035,1,1.0001055002212524
cliente_5760848169,comercio_6186750692,1,709.07,709.07,1,1.0,0.9957059,1,1.9957058429718018
cliente_5760848169,comercio_6187078679,1,969.54,969.54,1,1.0,0.9880982,1,1.98809814453125
cliente_5760848169,comercio_6440168825,1,104.51,104.51,0,0.0,0.00021197164,1,1.0002119541168213
cliente_5760848169,comercio_6965039796,1,695.52,695.52,1,1.0,0.9898942,1,1.989894151687622
cliente_5760848169,comercio_7433306022,1,21.16,21.16,1,1.0,0.038371395,1,1.0383714437484741
cliente_5760848169,comercio_7982045266,1,60.45,60.45,0,0.0,0.002402286,1,1.0024023056030273
cliente_5760848169,comercio_8115905834,1,7.8,7.8,1,1.0,0.04709266,1,1.0470926761627197
cliente_5760848169,comercio_8339076591,1,821.28,821.28,1,1.0,0.98590183,1,1.9859018325805664
cliente_5760848169,comercio_8634575982,1,5.48,5.48,0,0.0,0.0013230375,1,1.0013229846954346
cliente_5760848169,comercio_8675755465,1,112.36,112.36,0,0.0,0.0011217117,1,1.0011217594146729
cliente_5760848169,comercio_9318196185,1,10.46,10.46,1,1.0,0.10931961,1,1.1093195676803589
cliente_5760848169,comercio_9336256085,1,5.06,5.06,0,0.0,7.1395716e-06,1,1.000007152557373
cliente_5760848169,comercio_9810451743,1,615.95,615.95,1,1.0,0.98826456,1,1.988264560699463
cliente_5765063371,comercio_0058083078,1,4.88,4.88,0,0.0,4.8993275e-05,1,1.0000489950180054
cliente_5765063371,comercio_0470453485,1,7.82,7.82,0,0.0,0.006822436,1,1.0068224668502808
cliente_5765063371,comercio_0620702008,1,26.23,26.23,0,0.0,0.021579523,1,1.0215795040130615
cliente_5765063371,comercio_2216720906,1,16.44,16.44,0,0.0,0.016824402,1,1.0168243646621704
cliente_5765063371,comercio_3062799272,1,55.79,55.79,0,0.0,0.03754446,1,1.0375444889068604
cliente_5765063371,comercio_3457052304,1,16.38,16.38,0,0.0,0.0002613876,1,1.0002614259719849
cliente_5765063371,comercio_4678318945,1,77.78,77.78,0,0.0,0.00017205499,1,1.0001720190048218
cliente_5765063371,comercio_5156551468,1,50.27,50.27,0,0.0,0.0001156752,1,1.0001156330108643
cliente_5765063371,comercio_5322464771,1,115.75,115.75,0,0.0,0.0019458754,1,1.0019458532333374
cliente_5765063371,comercio_5334149348,1,13.6,13.6,0,0.0,0.004488551,1,1.0044885873794556
cliente_5765063371,comercio_5461287394,1,75.11,75.11,0,0.0,6.701954e-05,1,1.0000669956207275
cliente_5765063371,comercio_5661533328,1,7.89,7.89,0,0.0,0.002473489,1,1.0024734735488892
cliente_5765063371,comercio_7071639483,1,59.05,59.05,0,0.0,0.0019327841,1,1.0019327402114868
cliente_5765063371,comercio_7351964575,1,3.84,3.84,0,0.0,3.6766385e-05,1,1.0000367164611816
cliente_5765063371,comercio_7368528869,1,78.27,78.27,0,0.0,0.00032883717,1,1.000328779220581
cliente_5765063371,comercio_7381200746,1,30.91,30.91,0,0.0,0.0016117924,1,1.0016118288040161
cliente_5765063371,comercio_7384275076,1,2.3,2.3,0,0.0,0.007331623,1,1.0073316097259521
cliente_5765063371,comercio_7795381977,1,2.99,2.99,0,0.0,0.00018797477,1,1.0001879930496216
cliente_5765063371,comercio_8259428705,1,27.46,27.46,0,0.0,0.00018502733,1,1.0001850128173828
cliente_5765063371,comercio_8869348547,1,109.72,109.72,0,0.0,0.003123662,1,1.0031236410140991
cliente_5765063371,comercio_8921846845,1,1.92,1.92,0,0.0,0.00016664166,1,1.000166654586792
cliente_5765063371,comercio_9173975227,1,1.08,1.08,0,0.0,5.598079e-06,1,1.0000056028366089
cliente_5765063371,comercio_9327612841,1,7.18,7.18,0,0.0,0.004438103,1,1.0044381618499756
cliente_5765063371,comercio_9960065456,1,100.83,100.83,0,0.0,0.0006053261,1,1.0006053447723389
cliente_5776461519,comercio_0100662007,1,10.58,10.58,0,0.0,0.0010706695,1,1.0010706186294556
cliente_5776461519,comercio_0158954224,1,197.83,197.83,0,0.0,0.005637074,1,1.0056370496749878
cliente_5776461519,comercio_0507693385,1,26.15,26.15,0,0.0,0.0008614607,1,1.000861406326294
cliente_5776461519,comercio_1662842620,1,7.94,7.94,0,0.0,0.0040739244,1,1.004073977470398
cliente_5776461519,comercio_1703797631,1,63.99,63.99,0,0.0,0.0064412113,1,1.0064412355422974
cliente_5776461519,comercio_2556546172,1,67.27,67.27,0,0.0,0.0050831134,1,1.0050830841064453
cliente_5776461519,comercio_2646418449,1,82.65,82.65,0,0.0,0.00014207998,1,1.0001420974731445
cliente_5776461519,comercio_2908452556,1,81.44,81.44,0,0.0,0.0028300497,1,1.0028300285339355
cliente_5776461519,comercio_3411897755,1,6.93,6.93,0,0.0,0.00093859166,1,1.0009385347366333
cliente_5776461519,comercio_4194707135,1,173.67,173.67,0,0.0,0.0018854252,1,1.0018854141235352
cliente_5776461519,comercio_4693580805,1,44.13,44.13,0,0.0,0.002540496,1,1.0025404691696167
cliente_5776461519,comercio_6808032293,1,47.88,47.88,0,0.0,0.00431282,1,1.0043128728866577
cliente_5776461519,comercio_7351964575,1,123.47,123.47,0,0.0,0.00050356996,1,1.0005035400390625
cliente_5776461519,comercio_7517132633,1,56.05,56.05,0,0.0,0.00056382205,1,1.0005638599395752
cliente_5776461519,comercio_7990543145,1,28.64,28.64,0,0.0,6.744776e-05,1,1.0000674724578857
cliente_5776461519,comercio_9398138783,1,4.03,4.03,0,0.0,0.03608947,1,1.0360894203186035
cliente_5776461519,comercio_9601097463,1,9.51,9.51,0,0.0,7.234618e-05,1,1.0000723600387573
cliente_5776461519,comercio_9648745144,1,68.61,68.61,0,0.0,0.0010580473,1,1.0010581016540527
cliente_5795106387,comercio_0158954224,1,306.41,306.41,1,1.0,0.9820825,1,1.982082486152649
cliente_5795106387,comercio_0507067894,1,9.54,9.54,0,0.0,0.0026889073,1,1.0026888847351074
cliente_5795106387,comercio_1323361880,1,30.09,30.09,0,0.0,0.007907146,1,1.0079071521759033
cliente_5795106387,comercio_1490883517,1,112.89,112.89,0,0.0,0.0003101078,1,1.0003100633621216
cliente_5795106387,comercio_1784063743,1,949.25,949.25,1,1.0,0.7989823,1,1.7989823818206787
cliente_5795106387,comercio_2007874625,1,286.88,286.88,1,1.0,0.51417553,1,1.514175534248352
cliente_5795106387,comercio_2318733205,1,998.47,998.47,1,1.0,0.9921813,1,1.9921813011169434
cliente_5795106387,comercio_2325764593,1,18.49,18.49,0,0.0,0.0010039265,1,1.0010039806365967
cliente_5795106387,comercio_2363911062,1,57.56,57.56,0,0.0,0.00045659352,1,1.0004565715789795
cliente_5795106387,comercio_2398902729,1,11.0,11.0,1,1.0,0.9913822,1,1.991382122039795
cliente_5795106387,comercio_2548712848,1,131.16,131.16,0,0.0,0.029604068,1,1.0296040773391724
cliente_5795106387,comercio_3031834491,1,6.92,6.92,0,0.0,0.001250512,1,1.0012505054473877
cliente_5795106387,comercio_3452530885,1,10.59,10.59,0,0.0,0.00010724592,1,1.0001072883605957
cliente_5795106387,comercio_3966530071,1,312.74,312.74,1,1.0,0.9808765,1,1.9808764457702637
cliente_5795106387,comercio_4072841532,1,1.33,1.33,0,0.0,0.0022844241,1,1.0022844076156616
cliente_5795106387,comercio_4465036121,1,4.94,4.94,0,0.0,0.012125635,1,1.0121256113052368
cliente_5795106387,comercio_4478644804,1,36.5,36.5,0,0.0,0.003039109,1,1.0030391216278076
cliente_5795106387,comercio_4989505886,1,43.05,43.05,0,0.0,1.3365935e-05,1,1.0000133514404297
cliente_5795106387,comercio_5280941309,1,305.28,305.28,1,1.0,0.39919716,1,1.3991971015930176
cliente_5795106387,comercio_6316646989,1,1.03,1.03,0,0.0,0.00022269964,1,1.0002226829528809
cliente_5795106387,comercio_8313154051,1,2.49,2.49,0,0.0,0.00027904887,1,1.0002790689468384
cliente_5795106387,comercio_9010848058,1,656.66,656.66,1,1.0,0.9842121,1,1.9842121601104736
cliente_5795106387,comercio_9567261231,1,93.68,93.68,0,0.0,0.000293459,1,1.000293493270874
cliente_5795106387,comercio_9725665267,1,892.22,892.22,1,1.0,0.9866404,1,1.986640453338623
cliente_5795106387,comercio_9970780794,1,59.1,59.1,0,0.0,0.0003780343,1,1.0003780126571655
cliente_5809862226,comercio_0333950504,1,16.03,16.03,0,0.0,0.028520353,1,1.0285203456878662
cliente_5809862226,comercio_0412127573,1,162.12,162.12,0,0.0,0.030137425,1,1.0301374197006226
cliente_5809862226,comercio_2296543902,1,173.45,173.45,0,0.0,0.00022501158,1,1.0002250671386719
cliente_5809862226,comercio_6313914208,1,172.45,172.45,0,0.0,0.0012044401,1,1.001204490661621
cliente_5809862226,comercio_9679147648,1,13.64,13.64,0,0.0,0.15061934,1,1.150619387626648
cliente_5812673897,comercio_0108369292,1,21.31,21.31,0,0.0,0.008214035,1,1.008213996887207
cliente_5812673897,comercio_0333950504,1,123.39,123.39,0,0.0,0.00293401,1,1.0029339790344238
cliente_5812673897,comercio_0470453485,1,5.23,5.23,0,0.0,0.0122367665,1,1.0122367143630981
cliente_5812673897,comercio_0507067894,1,292.73,292.73,0,0.0,0.6365313,1,1.6365313529968262
cliente_5812673897,comercio_0674434393,1,69.61,69.61,0,0.0,0.027274882,1,1.0272748470306396
cliente_5812673897,comercio_1487094244,1,42.41,42.41,0,0.0,0.06285484,1,1.0628548860549927
cliente_5812673897,comercio_1537299937,1,91.51,91.51,0,0.0,0.063273355,1,1.063273310661316
cliente_5812673897,comercio_1861923231,1,5.43,5.43,0,0.0,0.0008462495,1,1.000846266746521
cliente_5812673897,comercio_2027422162,1,104.38,104.38,0,0.0,0.0005544574,1,1.0005544424057007
cliente_5812673897,comercio_2235953546,1,86.94,86.94,0,0.0,0.005971688,1,1.0059716701507568
cliente_5812673897,comercio_2548712848,1,169.78,169.78,0,0.0,0.33889636,1,1.33889639377594
cliente_5812673897,comercio_2804352954,1,59.95,59.95,0,0.0,0.0010563043,1,1.0010563135147095
cliente_5812673897,comercio_2826745997,1,29.68,29.68,0,0.0,0.0010562299,1,1.00105619430542
cliente_5812673897,comercio_2908452556,1,33.36,33.36,0,0.0,0.00044758775,1,1.0004476308822632
cliente_5812673897,comercio_3411897755,1,36.08,36.08,0,0.0,0.05229315,1,1.0522931814193726
cliente_5812673897,comercio_4769057019,1,205.61,205.61,0,0.0,0.1507769,1,1.1507768630981445
cliente_5812673897,comercio_4803101386,1,70.12,70.12,0,0.0,0.0031674467,1,1.0031673908233643
cliente_5812673897,comercio_4887060013,1,3.7,3.7,0,0.0,0.00086867146,1,1.0008686780929565
cliente_5812673897,comercio_4989505886,1,214.53,214.53,0,0.0,0.01791783,1,1.0179178714752197
cliente_5812673897,comercio_5584378560,1,61.79,61.79,0,0.0,0.0003986915,1,1.0003986358642578
cliente_5812673897,comercio_5661533328,1,45.07,45.07,0,0.0,0.0050129783,1,1.0050129890441895
cliente_5812673897,comercio_5770442019,1,51.85,51.85,0,0.0,0.032865718,1,1.0328657627105713
cliente_5812673897,comercio_5903168846,1,27.56,27.56,0,0.0,0.0005615604,1,1.0005615949630737
cliente_5812673897,comercio_6387912346,1,4.13,4.13,0,0.0,0.011495208,1,1.0114952325820923
cliente_5812673897,comercio_6584952412,2,70.82000000000001,35.410000000000004,0,0.0,0.004726748,2,2.009453535079956
cliente_5812673897,comercio_6773486145,1,266.98,266.98,0,0.0,0.018880097,1,1.0188801288604736
cliente_5812673897,comercio_6976411625,1,1.88,1.88,0,0.0,0.0010447039,1,1.001044750213623
cliente_5812673897,comercio_7406370645,1,43.25,43.25,0,0.0,0.010032634,1,1.0100326538085938
cliente_5812673897,comercio_8288765239,1,160.03,160.03,0,0.0,0.001144838,1,1.0011448860168457
cliente_5812673897,comercio_9041024744,1,98.96,98.96,0,0.0,0.00077068637,1,1.0007706880569458
cliente_5812673897,comercio_9938618573,1,219.62,219.62,0,0.0,0.01573751,1,1.015737533569336
cliente_5822084536,comercio_0042032239,1,61.03,61.03,0,0.0,0.0020249921,1,1.0020250082015991
cliente_5822084536,comercio_0675525750,1,14.36,14.36,0,0.0,0.0004913039,1,1.0004912614822388
cliente_5822084536,comercio_1869089167,1,94.28,94.28,0,0.0,0.004678271,1,1.0046782493591309
cliente_5822084536,comercio_2463936820,1,2.15,2.15,0,0.0,1.2959632e-05,1,1.000012993812561
cliente_5822084536,comercio_2525700088,1,19.34,19.34,0,0.0,0.044734117,1,1.0447341203689575
cliente_5822084536,comercio_3460529441,1,32.73,32.73,0,0.0,0.0037559224,1,1.0037559270858765
cliente_5822084536,comercio_3729897514,1,1.67,1.67,0,0.0,0.00024501764,1,1.0002449750900269
cliente_5822084536,comercio_4989505886,1,74.89,74.89,0,0.0,0.00021160734,1,1.0002115964889526
cliente_5822084536,comercio_5661533328,1,93.0,93.0,0,0.0,0.003353434,1,1.003353476524353
