node_id,tipo_nodo,nombre_comercio,categoria_comercio,in_degree,out_degree,degree,weighted_in_degree,weighted_out_degree,weighted_degree
cliente_3493412150,cliente,,,0,7,7,0.0,7.0,7.0
cliente_0884614640,cliente,,,0,9,9,0.0,9.0,9.0
cliente_5809862226,cliente,,,0,5,5,0.0,5.0,5.0
cliente_2529201364,cliente,,,0,13,13,0.0,13.0,13.0
cliente_7489772112,cliente,,,0,11,11,0.0,11.0,11.0
cliente_6612378735,cliente,,,0,13,13,0.0,13.0,13.0
cliente_9209800856,cliente,,,0,4,4,0.0,4.0,4.0
cliente_9529260696,cliente,,,0,12,12,0.0,12.0,12.0
cliente_1738405253,cliente,,,0,9,9,0.0,9.0,9.0
cliente_6959248133,cliente,,,0,13,13,0.0,15.0,15.0
cliente_9276685277,cliente,,,0,20,20,0.0,20.0,20.0
cliente_4144517547,cliente,,,0,14,14,0.0,14.0,14.0
cliente_9269291881,cliente,,,0,27,27,0.0,28.0,28.0
cliente_2689272562,cliente,,,0,16,16,0.0,16.0,16.0
cliente_9098739186,cliente,,,0,3,3,0.0,3.0,3.0
cliente_4759945253,cliente,,,0,6,6,0.0,6.0,6.0
cliente_5462781947,cliente,,,0,8,8,0.0,8.0,8.0
cliente_8627167339,cliente,,,0,12,12,0.0,12.0,12.0
cliente_9074357100,cliente,,,0,3,3,0.0,3.0,3.0
cliente_3407002869,cliente,,,0,6,6,0.0,6.0,6.0
cliente_0917580328,cliente,,,0,11,11,0.0,11.0,11.0
cliente_1566058458,cliente,,,0,4,4,0.0,4.0,4.0
cliente_4924392563,cliente,,,0,21,21,0.0,21.0,21.0
cliente_9060047222,cliente,,,0,17,17,0.0,17.0,17.0
cliente_3782921387,cliente,,,0,6,6,0.0,6.0,6.0
cliente_6632902837,cliente,,,0,10,10,0.0,10.0,10.0
cliente_1875793490,cliente,,,0,11,11,0.0,11.0,11.0
cliente_1676375867,cliente,,,0,8,8,0.0,8.0,8.0
cliente_6401388108,cliente,,,0,19,19,0.0,19.0,19.0
cliente_5263524632,cliente,,,0,8,8,0.0,8.0,8.0
cliente_4581438253,cliente,,,0,2,2,0.0,2.0,2.0
cliente_7331145737,cliente,,,0,9,9,0.0,9.0,9.0
cliente_2633966495,cliente,,,0,20,20,0.0,20.0,20.0
cliente_3339769130,cliente,,,0,6,6,0.0,6.0,6.0
cliente_1678282408,cliente,,,0,6,6,0.0,7.0,7.0
cliente_7815117593,cliente,,,0,18,18,0.0,18.0,18.0
cliente_3647351715,cliente,,,0,10,10,0.0,10.0,10.0
cliente_3714864212,cliente,,,0,13,13,0.0,13.0,13.0
cliente_4914541567,cliente,,,0,6,6,0.0,6.0,6.0
cliente_9924469853,cliente,,,0,25,25,0.0,25.0,25.0
cliente_3287826568,cliente,,,0,13,13,0.0,13.0,13.0
cliente_5760848169,cliente,,,0,23,23,0.0,23.0,23.0
cliente_6601548396,cliente,,,0,17,17,0.0,17.0,17.0
cliente_5993907688,cliente,,,0,8,8,0.0,8.0,8.0
cliente_9411713013,cliente,,,0,6,6,0.0,6.0,6.0
cliente_0757793180,cliente,,,0,9,9,0.0,9.0,9.0
cliente_9595916205,cliente,,,0,11,11,0.0,11.0,11.0
cliente_8860969594,cliente,,,0,3,3,0.0,3.0,3.0
cliente_8061136910,cliente,,,0,4,4,0.0,4.0,4.0
cliente_9504121705,cliente,,,0,16,16,0.0,16.0,16.0
cliente_1696509488,cliente,,,0,6,6,0.0,6.0,6.0
cliente_8288720511,cliente,,,0,8,8,0.0,8.0,8.0
cliente_5869681242,cliente,,,0,7,7,0.0,7.0,7.0
cliente_4669856716,cliente,,,0,6,6,0.0,6.0,6.0
cliente_0249734286,cliente,,,0,11,11,0.0,11.0,11.0
cliente_2459470579,cliente,,,0,5,5,0.0,5.0,5.0
cliente_0595942934,cliente,,,0,7,7,0.0,7.0,7.0
cliente_5174242120,cliente,,,0,5,5,0.0,6.0,6.0
cliente_8099334598,cliente,,,0,6,6,0.0,6.0,6.0
cliente_9775759048,cliente,,,0,18,18,0.0,18.0,18.0
cliente_5204842992,cliente,,,0,14,14,0.0,14.0,14.0
cliente_3841355621,cliente,,,0,16,16,0.0,16.0,16.0
cliente_6752092110,cliente,,,0,8,8,0.0,8.0,8.0
cliente_2140871505,cliente,,,0,6,6,0.0,6.0,6.0
cliente_0257534820,cliente,,,0,14,14,0.0,14.0,14.0
cliente_1716306863,cliente,,,0,7,7,0.0,7.0,7.0
cliente_0460939750,cliente,,,0,5,5,0.0,5.0,5.0
cliente_4978534570,cliente,,,0,3,3,0.0,3.0,3.0
cliente_1832998732,cliente,,,0,5,5,0.0,5.0,5.0
cliente_2211388485,cliente,,,0,3,3,0.0,3.0,3.0
cliente_4238672868,cliente,,,0,13,13,0.0,14.0,14.0
cliente_4630809082,cliente,,,0,10,10,0.0,10.0,10.0
cliente_3421828350,cliente,,,0,7,7,0.0,7.0,7.0
cliente_8941531422,cliente,,,0,3,3,0.0,3.0,3.0
cliente_2437672335,cliente,,,0,7,7,0.0,7.0,7.0
cliente_1835032911,cliente,,,0,6,6,0.0,6.0,6.0
cliente_2070247957,cliente,,,0,4,4,0.0,4.0,4.0
cliente_5295568060,cliente,,,0,3,3,0.0,3.0,3.0
cliente_8890565632,cliente,,,0,6,6,0.0,6.0,6.0
cliente_6266846228,cliente,,,0,2,2,0.0,2.0,2.0
cliente_2019049783,cliente,,,0,5,5,0.0,5.0,5.0
comercio_1487094244,comercio,fraud_Crooks and Sons,personal_care,36,0,36,36.0,0.0,36.0
comercio_9521770393,comercio,fraud_Huels-Nolan,gas_transport,38,0,38,38.0,0.0,38.0
comercio_5645209245,comercio,fraud_Breitenberg-Hermiston,kids_pets,26,0,26,26.0,0.0,26.0
comercio_0444705653,comercio,fraud_Padberg-Sauer,home,30,0,30,30.0,0.0,30.0
comercio_4535801324,comercio,fraud_McCullough LLC,misc_pos,17,0,17,18.0,0.0,18.0
comercio_7813311696,comercio,fraud_Haag-Blanda,food_dining,39,0,39,39.0,0.0,39.0
comercio_8233028834,comercio,fraud_Hills-Witting,shopping_net,33,0,33,33.0,0.0,33.0
comercio_4001694395,comercio,fraud_Ankunding-Carroll,travel,11,0,11,11.0,0.0,11.0
comercio_6187078679,comercio,"fraud_Towne, Greenholt and Koepp",shopping_net,38,0,38,39.0,0.0,39.0
comercio_3665873972,comercio,"fraud_Goyette, Howell and Collier",shopping_pos,32,0,32,33.0,0.0,33.0
comercio_5677787883,comercio,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,48,0,48,51.0,0.0,51.0
comercio_7881222894,comercio,fraud_Hermann and Sons,shopping_pos,29,0,29,29.0,0.0,29.0
comercio_5043882604,comercio,"fraud_Lehner, Mosciski and King",misc_net,20,0,20,20.0,0.0,20.0
comercio_0943955176,comercio,fraud_Ernser-Lynch,food_dining,35,0,35,37.0,0.0,37.0
comercio_7011349918,comercio,fraud_Wisozk and Sons,misc_pos,24,0,24,24.0,0.0,24.0
comercio_9243187479,comercio,fraud_McCullough Group,grocery_net,14,0,14,14.0,0.0,14.0
comercio_1764266149,comercio,"fraud_Haley, Jewess and Bechtelar",shopping_pos,36,0,36,37.0,0.0,37.0
comercio_8352557137,comercio,fraud_Morissette PLC,shopping_pos,37,0,37,40.0,0.0,40.0
comercio_5871633033,comercio,fraud_Beier and Sons,home,42,0,42,44.0,0.0,44.0
comercio_7964645330,comercio,fraud_Kozey-McDermott,travel,16,0,16,17.0,0.0,17.0
comercio_1535308988,comercio,fraud_Eichmann-Kilback,home,37,0,37,37.0,0.0,37.0
comercio_7341007147,comercio,fraud_Koepp-Parker,grocery_pos,44,0,44,47.0,0.0,47.0
comercio_1648444838,comercio,fraud_Wolf Inc,grocery_pos,56,0,56,58.0,0.0,58.0
comercio_5207219562,comercio,fraud_Kuhic LLC,shopping_net,42,0,42,44.0,0.0,44.0
comercio_1888818288,comercio,fraud_Lemke-Gutmann,shopping_net,52,0,52,55.0,0.0,55.0
comercio_2251420413,comercio,fraud_Lebsack and Sons,misc_net,17,0,17,17.0,0.0,17.0
comercio_4571917091,comercio,fraud_Bednar PLC,kids_pets,30,0,30,31.0,0.0,31.0
comercio_2385901717,comercio,fraud_Johns-Hoeger,entertainment,24,0,24,24.0,0.0,24.0
comercio_1534017203,comercio,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,40,0,40,41.0,0.0,41.0
comercio_3897381724,comercio,"fraud_Roberts, Ryan and Smith",personal_care,29,0,29,29.0,0.0,29.0
comercio_5224613445,comercio,"fraud_Mueller, Gerhold and Mueller",health_fitness,27,0,27,27.0,0.0,27.0
comercio_4722432262,comercio,"fraud_Runolfsdottir, Mueller and Hand",entertainment,32,0,32,33.0,0.0,33.0
comercio_3885073441,comercio,fraud_Kuphal-Predovic,misc_net,28,0,28,28.0,0.0,28.0
comercio_6257204861,comercio,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,35,0,35,36.0,0.0,36.0
comercio_7569476090,comercio,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,36,0,36,39.0,0.0,39.0
comercio_8288765239,comercio,fraud_Rau-Grant,kids_pets,36,0,36,36.0,0.0,36.0
comercio_0205545305,comercio,"fraud_Schaefer, Maggio and Daugherty",gas_transport,39,0,39,43.0,0.0,43.0
comercio_7751321230,comercio,fraud_Spencer-Runolfsson,misc_pos,23,0,23,23.0,0.0,23.0
comercio_4565072113,comercio,fraud_Bernhard Inc,gas_transport,35,0,35,36.0,0.0,36.0
comercio_8983217516,comercio,fraud_Turcotte-Halvorson,misc_pos,27,0,27,27.0,0.0,27.0
comercio_2241231331,comercio,fraud_Roberts-Beahan,misc_pos,28,0,28,29.0,0.0,29.0
comercio_6588261064,comercio,"fraud_Bahringer, Osinski and Block",food_dining,37,0,37,37.0,0.0,37.0
comercio_0430539075,comercio,fraud_Spencer PLC,entertainment,27,0,27,27.0,0.0,27.0
comercio_7153124526,comercio,fraud_Ruecker-Mayert,kids_pets,39,0,39,40.0,0.0,40.0
comercio_9426226102,comercio,"fraud_Roob, Conn and Tremblay",shopping_pos,39,0,39,40.0,0.0,40.0
comercio_6773486145,comercio,fraud_Bauch-Raynor,grocery_pos,47,0,47,50.0,0.0,50.0
comercio_0200439779,comercio,fraud_Brown-Greenholt,entertainment,28,0,28,29.0,0.0,29.0
comercio_8436892866,comercio,"fraud_Klocko, Runolfsdottir and Breitenberg",health_fitness,30,0,30,31.0,0.0,31.0
comercio_5251167978,comercio,fraud_Schmidt-Larkin,home,33,0,33,34.0,0.0,34.0
comercio_4790624355,comercio,fraud_Deckow-Dare,food_dining,33,0,33,33.0,0.0,33.0
comercio_0962573902,comercio,fraud_Jast-McDermott,shopping_pos,37,0,37,38.0,0.0,38.0
comercio_0012866316,comercio,fraud_Gulgowski LLC,home,39,0,39,44.0,0.0,44.0
comercio_5280941309,comercio,fraud_Strosin-Cruickshank,grocery_pos,37,0,37,39.0,0.0,39.0
comercio_6139008410,comercio,fraud_Haley Group,misc_pos,35,0,35,35.0,0.0,35.0
comercio_4678318945,comercio,"fraud_Jenkins, Hauck and Friesen",gas_transport,43,0,43,44.0,0.0,44.0
comercio_6195464779,comercio,"fraud_Hermiston, Russel and Price",food_dining,30,0,30,30.0,0.0,30.0
comercio_5295896219,comercio,fraud_McDermott-Weimann,grocery_pos,39,0,39,42.0,0.0,42.0
comercio_3685117950,comercio,"fraud_Reichert, Rowe and Mraz",shopping_net,34,0,34,34.0,0.0,34.0
comercio_8425686636,comercio,"fraud_Bahringer, Bergnaum and Quitzon",home,43,0,43,47.0,0.0,47.0
comercio_7517132633,comercio,"fraud_Swaniawski, Bahringer and Ledner",grocery_net,11,0,11,11.0,0.0,11.0
comercio_3177677815,comercio,fraud_Kutch and Sons,grocery_pos,43,0,43,44.0,0.0,44.0
comercio_5312613850,comercio,"fraud_Swaniawski, Lowe and Robel",shopping_pos,44,0,44,44.0,0.0,44.0
comercio_9601097463,comercio,fraud_Collier LLC,home,44,0,44,44.0,0.0,44.0
comercio_6534704644,comercio,fraud_Tillman LLC,travel,11,0,11,11.0,0.0,11.0
comercio_4466298412,comercio,fraud_Ullrich Ltd,kids_pets,31,0,31,32.0,0.0,32.0
comercio_5855361068,comercio,fraud_Mraz-Herzog,gas_transport,42,0,42,43.0,0.0,43.0
comercio_8202078928,comercio,fraud_Cartwright-Harris,grocery_pos,36,0,36,38.0,0.0,38.0
comercio_0888147846,comercio,fraud_Schoen Ltd,kids_pets,37,0,37,39.0,0.0,39.0
comercio_8086382523,comercio,fraud_Gottlieb-Hansen,personal_care,27,0,27,28.0,0.0,28.0
comercio_2547394793,comercio,fraud_Waelchi-Wolf,kids_pets,26,0,26,26.0,0.0,26.0
comercio_7371451135,comercio,fraud_Schumm PLC,health_fitness,51,0,51,53.0,0.0,53.0
comercio_3457052304,comercio,fraud_Thiel-Thiel,entertainment,30,0,30,30.0,0.0,30.0
comercio_7101734444,comercio,fraud_Beier-Hyatt,shopping_pos,47,0,47,50.0,0.0,50.0
comercio_8487711165,comercio,fraud_Lockman Ltd,grocery_pos,44,0,44,46.0,0.0,46.0
comercio_8021068960,comercio,fraud_Collier Inc,grocery_net,12,0,12,12.0,0.0,12.0
comercio_4844158668,comercio,fraud_Parisian and Sons,gas_transport,53,0,53,57.0,0.0,57.0
comercio_4467277142,comercio,"fraud_Adams, Kovacek and Kuhlman",grocery_net,23,0,23,24.0,0.0,24.0
comercio_3428262569,comercio,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,45,0,45,47.0,0.0,47.0
comercio_8909345314,comercio,fraud_Flatley Group,misc_pos,17,0,17,19.0,0.0,19.0
comercio_2145853434,comercio,fraud_Grimes LLC,entertainment,26,0,26,26.0,0.0,26.0
comercio_5825393902,comercio,"fraud_Tillman, Dickinson and Labadie",gas_transport,39,0,39,39.0,0.0,39.0
comercio_5903168846,comercio,"fraud_Windler, Goodwin and Kovacek",home,30,0,30,31.0,0.0,31.0
comercio_3031834491,comercio,fraud_McGlynn-Heathcote,misc_net,29,0,29,30.0,0.0,30.0
comercio_0197813740,comercio,fraud_Bauch-Blanda,entertainment,32,0,32,33.0,0.0,33.0
comercio_8313154051,comercio,fraud_Botsford Ltd,shopping_pos,33,0,33,35.0,0.0,35.0
comercio_3530720523,comercio,fraud_Miller-Harris,misc_net,26,0,26,28.0,0.0,28.0
comercio_2586173609,comercio,fraud_Metz-Boehm,shopping_pos,29,0,29,30.0,0.0,30.0
comercio_5584378560,comercio,fraud_Botsford and Sons,home,33,0,33,35.0,0.0,35.0
comercio_3733940630,comercio,fraud_Pouros-Conroy,shopping_pos,49,0,49,51.0,0.0,51.0
comercio_9039338673,comercio,fraud_Sporer Inc,gas_transport,42,0,42,44.0,0.0,44.0
comercio_4715580679,comercio,fraud_Deckow-O'Conner,grocery_pos,48,0,48,51.0,0.0,51.0
comercio_7406370645,comercio,fraud_Lynch Ltd,shopping_pos,36,0,36,38.0,0.0,38.0
comercio_7795381977,comercio,fraud_Schmitt Ltd,misc_net,20,0,20,21.0,0.0,21.0
comercio_6248244353,comercio,fraud_DuBuque LLC,grocery_pos,44,0,44,46.0,0.0,46.0
comercio_7207246840,comercio,fraud_Connelly PLC,food_dining,29,0,29,30.0,0.0,30.0
comercio_6015340449,comercio,fraud_McGlynn-Jaskolski,misc_pos,29,0,29,31.0,0.0,31.0
comercio_4502045683,comercio,fraud_Kulas Group,health_fitness,16,0,16,16.0,0.0,16.0
comercio_7005495989,comercio,fraud_Padberg-Welch,grocery_pos,33,0,33,33.0,0.0,33.0
comercio_4498948536,comercio,fraud_Kerluke-Abshire,shopping_net,41,0,41,41.0,0.0,41.0
comercio_5049373545,comercio,fraud_Eichmann-Russel,misc_pos,31,0,31,31.0,0.0,31.0
comercio_8994750657,comercio,fraud_Maggio-Fahey,misc_pos,23,0,23,24.0,0.0,24.0
comercio_6792413340,comercio,fraud_Boyer-Reichert,shopping_net,37,0,37,37.0,0.0,37.0
comercio_9173975227,comercio,fraud_Rempel Inc,shopping_net,39,0,39,41.0,0.0,41.0
comercio_2321266927,comercio,fraud_Gerlach Inc,shopping_net,44,0,44,45.0,0.0,45.0
comercio_8408916699,comercio,fraud_Terry-Huel,shopping_net,46,0,46,48.0,0.0,48.0
comercio_1370324911,comercio,fraud_Thiel PLC,misc_pos,12,0,12,12.0,0.0,12.0
comercio_3204613295,comercio,fraud_Kutch-Hegmann,grocery_net,19,0,19,19.0,0.0,19.0
comercio_7351964575,comercio,"fraud_Watsica, Haag and Considine",shopping_pos,42,0,42,43.0,0.0,43.0
comercio_9363337789,comercio,fraud_Kiehn Inc,grocery_pos,57,0,57,59.0,0.0,59.0
comercio_9680685889,comercio,fraud_Hermann-Gaylord,misc_pos,26,0,26,26.0,0.0,26.0
comercio_4176896791,comercio,fraud_Flatley-Durgan,misc_net,30,0,30,30.0,0.0,30.0
comercio_9763205284,comercio,fraud_Kilback and Sons,entertainment,27,0,27,29.0,0.0,29.0
comercio_0042032239,comercio,fraud_Cummings LLC,gas_transport,36,0,36,40.0,0.0,40.0
comercio_0059907409,comercio,"fraud_Rowe, Batz and Goodwin",grocery_pos,43,0,43,43.0,0.0,43.0
comercio_1490883517,comercio,"fraud_Mante, Luettgen and Hackett",health_fitness,29,0,29,29.0,0.0,29.0
comercio_8679285170,comercio,fraud_Connelly-Carter,home,31,0,31,32.0,0.0,32.0
comercio_4525639424,comercio,fraud_Fisher-Schowalter,shopping_net,41,0,41,42.0,0.0,42.0
comercio_9333967669,comercio,fraud_Conroy-Cruickshank,gas_transport,41,0,41,42.0,0.0,42.0
comercio_1604355600,comercio,fraud_Kutch-Wilderman,home,28,0,28,30.0,0.0,30.0
comercio_2185554168,comercio,fraud_Fadel Inc,health_fitness,31,0,31,32.0,0.0,32.0
comercio_3062799272,comercio,fraud_Shanahan-Lehner,personal_care,34,0,34,35.0,0.0,35.0
comercio_8865641597,comercio,fraud_Bins-Tillman,entertainment,25,0,25,25.0,0.0,25.0
comercio_0333950504,comercio,fraud_Cormier LLC,shopping_net,62,0,62,65.0,0.0,65.0
comercio_8291679407,comercio,fraud_Skiles LLC,home,30,0,30,31.0,0.0,31.0
comercio_2753988307,comercio,fraud_Corwin-Collins,gas_transport,36,0,36,36.0,0.0,36.0
comercio_0469526350,comercio,fraud_Abbott-Rogahn,entertainment,35,0,35,36.0,0.0,36.0
comercio_1284634027,comercio,"fraud_Hills, Hegmann and Schaefer",health_fitness,24,0,24,25.0,0.0,25.0
comercio_7668307115,comercio,fraud_Kuvalis Ltd,gas_transport,42,0,42,44.0,0.0,44.0
comercio_3710667309,comercio,"fraud_Schaefer, McGlynn and Bosco",gas_transport,31,0,31,32.0,0.0,32.0
comercio_0206988999,comercio,"fraud_Streich, Rolfson and Wilderman",kids_pets,34,0,34,35.0,0.0,35.0
comercio_7319720381,comercio,fraud_Rutherford-Mertz,grocery_pos,37,0,37,40.0,0.0,40.0
comercio_8982438024,comercio,fraud_Jaskolski-Dibbert,grocery_net,26,0,26,26.0,0.0,26.0
comercio_5770442019,comercio,"fraud_Pouros, Walker and Spencer",kids_pets,32,0,32,32.0,0.0,32.0
comercio_8366378591,comercio,fraud_Leannon-Ward,food_dining,34,0,34,34.0,0.0,34.0
comercio_2301662005,comercio,fraud_Nienow PLC,entertainment,28,0,28,28.0,0.0,28.0
comercio_0121152316,comercio,fraud_Cummerata-Hilpert,entertainment,33,0,33,33.0,0.0,33.0
comercio_2733774260,comercio,fraud_Gottlieb Group,kids_pets,34,0,34,35.0,0.0,35.0
comercio_4989505886,comercio,fraud_Goodwin-Nitzsche,grocery_pos,42,0,42,43.0,0.0,43.0
comercio_3626528809,comercio,"fraud_Prosacco, Kreiger and Kovacek",home,33,0,33,35.0,0.0,35.0
comercio_5775077022,comercio,"fraud_Streich, Hansen and Veum",gas_transport,43,0,43,43.0,0.0,43.0
comercio_5544004433,comercio,fraud_Erdman-Schaden,personal_care,26,0,26,26.0,0.0,26.0
comercio_6186750692,comercio,fraud_Koelpin and Sons,misc_net,29,0,29,29.0,0.0,29.0
comercio_9303324681,comercio,fraud_Kirlin and Sons,personal_care,30,0,30,30.0,0.0,30.0
comercio_7228772812,comercio,fraud_White and Sons,home,37,0,37,38.0,0.0,38.0
comercio_4765346949,comercio,"fraud_Ritchie, Bradtke and Stiedemann",travel,11,0,11,11.0,0.0,11.0
comercio_3473432236,comercio,fraud_Pfeffer and Sons,shopping_pos,27,0,27,27.0,0.0,27.0
comercio_8920590721,comercio,fraud_Kuhn LLC,shopping_pos,49,0,49,51.0,0.0,51.0
comercio_8869348547,comercio,fraud_Jakubowski Inc,home,36,0,36,37.0,0.0,37.0
comercio_9970780794,comercio,"fraud_Lind, Huel and McClure",gas_transport,43,0,43,44.0,0.0,44.0
comercio_2125566770,comercio,"fraud_Dare, Fritsch and Zboncak",health_fitness,30,0,30,30.0,0.0,30.0
comercio_7563288347,comercio,fraud_Hirthe-Beier,health_fitness,28,0,28,29.0,0.0,29.0
comercio_9825571629,comercio,fraud_Hills-Boyer,personal_care,30,0,30,31.0,0.0,31.0
comercio_4590672891,comercio,fraud_Kris-Padberg,shopping_pos,37,0,37,37.0,0.0,37.0
comercio_7491595275,comercio,fraud_Adams-Barrows,health_fitness,33,0,33,34.0,0.0,34.0
comercio_3227457553,comercio,"fraud_Altenwerth, Cartwright and Koss",shopping_net,38,0,38,40.0,0.0,40.0
comercio_0460934538,comercio,fraud_Labadie LLC,personal_care,28,0,28,28.0,0.0,28.0
comercio_3285728188,comercio,fraud_Bashirian Group,shopping_net,43,0,43,45.0,0.0,45.0
comercio_0205743951,comercio,fraud_Bins-Rice,gas_transport,29,0,29,30.0,0.0,30.0
comercio_3003186161,comercio,fraud_Jewess LLC,shopping_pos,38,0,38,38.0,0.0,38.0
comercio_3979760324,comercio,"fraud_Douglas, Schneider and Turner",shopping_pos,42,0,42,42.0,0.0,42.0
comercio_6330734984,comercio,fraud_Quitzon-Goyette,home,34,0,34,35.0,0.0,35.0
comercio_6913130119,comercio,fraud_Predovic Inc,shopping_net,37,0,37,38.0,0.0,38.0
comercio_5582360817,comercio,"fraud_Nienow, Barrows and Romaguera",personal_care,32,0,32,33.0,0.0,33.0
comercio_2007874625,comercio,fraud_Hudson-Ratke,grocery_pos,48,0,48,49.0,0.0,49.0
comercio_8333736370,comercio,fraud_Runte-Mohr,food_dining,31,0,31,34.0,0.0,34.0
comercio_7833088063,comercio,"fraud_Schumm, Bauch and Ondricka",grocery_pos,43,0,43,45.0,0.0,45.0
comercio_7986877104,comercio,fraud_Barton LLC,kids_pets,33,0,33,34.0,0.0,34.0
comercio_7496685102,comercio,fraud_Bruen-Yost,misc_pos,29,0,29,31.0,0.0,31.0
comercio_5920301590,comercio,fraud_Kassulke PLC,shopping_net,39,0,39,39.0,0.0,39.0
comercio_9691933046,comercio,"fraud_Herman, Treutel and Dickens",misc_net,24,0,24,24.0,0.0,24.0
comercio_0862765991,comercio,"fraud_Willms, Kris and Bergnaum",shopping_pos,34,0,34,36.0,0.0,36.0
comercio_4288800267,comercio,"fraud_Feil, Hilpert and Koss",food_dining,35,0,35,35.0,0.0,35.0
comercio_1062070452,comercio,"fraud_Turcotte, McKenzie and Koss",entertainment,30,0,30,30.0,0.0,30.0
comercio_5657383198,comercio,fraud_O'Hara-Wilderman,food_dining,25,0,25,25.0,0.0,25.0
comercio_9569712996,comercio,"fraud_Kihn, Brakus and Goyette",personal_care,28,0,28,30.0,0.0,30.0
comercio_2950963026,comercio,fraud_Cartwright PLC,kids_pets,36,0,36,37.0,0.0,37.0
comercio_9041024744,comercio,fraud_Hilpert-Conroy,kids_pets,40,0,40,41.0,0.0,41.0
comercio_3682749201,comercio,fraud_Stamm-Rodriguez,misc_pos,37,0,37,38.0,0.0,38.0
comercio_6749056662,comercio,fraud_Murray-Smitham,grocery_pos,50,0,50,51.0,0.0,51.0
comercio_0675525750,comercio,fraud_Macejkovic-Lesch,shopping_pos,37,0,37,39.0,0.0,39.0
comercio_0763297353,comercio,"fraud_Connelly, Reichert and Fritsch",gas_transport,46,0,46,47.0,0.0,47.0
comercio_5493102293,comercio,fraud_Gleason and Sons,kids_pets,33,0,33,34.0,0.0,34.0
comercio_9938618573,comercio,fraud_Bailey-Morar,grocery_pos,52,0,52,54.0,0.0,54.0
comercio_3895276308,comercio,fraud_Kutch LLC,gas_transport,39,0,39,41.0,0.0,41.0
comercio_0100662007,comercio,fraud_Reilly LLC,home,38,0,38,38.0,0.0,38.0
comercio_0881783210,comercio,fraud_Kihn Inc,shopping_pos,29,0,29,29.0,0.0,29.0
comercio_1919164434,comercio,fraud_Nolan-Williamson,kids_pets,45,0,45,45.0,0.0,45.0
comercio_9678440529,comercio,fraud_Rodriguez Group,gas_transport,38,0,38,39.0,0.0,39.0
comercio_7967921551,comercio,"fraud_Walter, Hettinger and Kessler",personal_care,24,0,24,24.0,0.0,24.0
comercio_3096784693,comercio,fraud_Cummerata-Jones,gas_transport,34,0,34,37.0,0.0,37.0
comercio_5156551468,comercio,"fraud_Moore, Williamson and Emmerich",home,39,0,39,41.0,0.0,41.0
comercio_8634575982,comercio,fraud_Gislason Group,misc_pos,38,0,38,41.0,0.0,41.0
comercio_9648745144,comercio,fraud_Marvin-Lind,personal_care,26,0,26,27.0,0.0,27.0
comercio_1931354031,comercio,"fraud_Dare, Casper and Bartoletti",kids_pets,30,0,30,31.0,0.0,31.0
comercio_0206757515,comercio,fraud_Little Ltd,kids_pets,34,0,34,35.0,0.0,35.0
comercio_4624476344,comercio,fraud_Leannon-Nikolaus,travel,12,0,12,12.0,0.0,12.0
comercio_4769057019,comercio,fraud_O'Keefe-Hudson,grocery_pos,53,0,53,56.0,0.0,56.0
comercio_3258835399,comercio,fraud_Brekke and Sons,gas_transport,46,0,46,49.0,0.0,49.0
comercio_7926813118,comercio,fraud_Brown PLC,misc_net,19,0,19,19.0,0.0,19.0
comercio_9450879108,comercio,fraud_Friesen-Ortiz,personal_care,28,0,28,29.0,0.0,29.0
comercio_2889652634,comercio,"fraud_Reinger, Weissnat and Strosin",food_dining,18,0,18,18.0,0.0,18.0
comercio_5679567345,comercio,fraud_Will Ltd,food_dining,24,0,24,24.0,0.0,24.0
comercio_3537054179,comercio,fraud_Kutch Group,grocery_net,11,0,11,12.0,0.0,12.0
comercio_7796875137,comercio,"fraud_Zieme, Bode and Dooley",gas_transport,40,0,40,41.0,0.0,41.0
comercio_2336227487,comercio,"fraud_Kunze, Larkin and Mayert",travel,14,0,14,14.0,0.0,14.0
comercio_1937370928,comercio,fraud_Friesen Ltd,health_fitness,28,0,28,28.0,0.0,28.0
comercio_9448467479,comercio,fraud_Buckridge PLC,misc_pos,22,0,22,22.0,0.0,22.0
comercio_3408579440,comercio,"fraud_Metz, Russel and Metz",kids_pets,30,0,30,30.0,0.0,30.0
comercio_7071639483,comercio,fraud_Emard Inc,gas_transport,43,0,43,44.0,0.0,44.0
comercio_9630559626,comercio,fraud_Prosacco LLC,personal_care,33,0,33,33.0,0.0,33.0
comercio_5693811802,comercio,fraud_Klein Group,entertainment,25,0,25,25.0,0.0,25.0
comercio_2188837209,comercio,"fraud_Weimann, Kuhic and Beahan",shopping_pos,26,0,26,29.0,0.0,29.0
comercio_5237775559,comercio,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,48,0,48,48.0,0.0,48.0
comercio_2826745997,comercio,fraud_Champlin and Sons,home,30,0,30,32.0,0.0,32.0
comercio_3578309304,comercio,fraud_Morissette LLC,entertainment,24,0,24,25.0,0.0,25.0
comercio_1025008516,comercio,fraud_Friesen Inc,shopping_pos,34,0,34,35.0,0.0,35.0
comercio_9488642341,comercio,fraud_Harber Inc,gas_transport,40,0,40,40.0,0.0,40.0
