comercio_id,comercio,n_transacciones,monto_total,monto_promedio,fraudes,tasa_fraude,score_modelo_promedio,weighted_in_degree,pagerank,pagerank_riesgo,rank_grafo_pagerank,rank_grafo_riesgo,rank_popularidad,rank_monto,rank_modelo
comercio_4806559634,fraud_Herzog Ltd,26,1561.69,60.065000000000005,1,0.038461538461538464,0.018526288,26.0,0.000827653708827644,0.0008224766678204419,430,428,453,466,548
comercio_4821266538,fraud_Kling Inc,39,2318.68,59.453333333333326,3,0.07692307692307693,0.07600526,39.0,0.0009507805310855563,0.0009492194831221849,252,250,142,298,230
comercio_4844158668,fraud_Parisian and Sons,57,3006.13,52.739122807017544,9,0.15789473684210525,0.13480945,57.0,0.001189401715943473,0.0011892624434389422,33,39,7,217,159
comercio_4870043219,fraud_Koss and Sons,33,1914.72,58.02181818181818,3,0.09090909090909091,0.078263685,33.0,0.0009193807982660029,0.0009313224435738723,285,270,272,383,224
comercio_4883317232,"fraud_Witting, Beer and Ernser",35,1989.4199999999998,56.84057142857142,1,0.02857142857142857,0.0069381027,35.0,0.0008629907512607733,0.0008453644513435306,374,391,226,372,640
comercio_4887060013,fraud_Barrows PLC,43,6122.27,142.37837209302327,5,0.11627906976744186,0.09696956,43.0,0.0010868260078522908,0.0010817827316946353,91,106,87,131,195
comercio_4895922941,fraud_Dare-Marvin,25,1912.25,76.49,1,0.04,0.040291637,25.0,0.0007306035081375962,0.0007185742747126828,551,564,476,387,361
comercio_4909323549,fraud_Little-Gleichner,14,2121.6800000000003,151.54857142857145,2,0.14285714285714285,0.04959337,14.0,0.0006389147043783808,0.0006319690861310259,630,631,641,346,308
comercio_4924007121,fraud_Schamberger-O'Keefe,50,7564.9,151.298,9,0.18,0.1825438,50.0,0.0012997445616096306,0.0013302461240153783,8,11,23,85,114
comercio_4941065148,fraud_Kunde-Sanford,23,2002.6499999999999,87.07173913043478,2,0.08695652173913043,0.09015644,23.0,0.000756963854616649,0.0007505426480310143,523,531,525,370,205
comercio_4989505886,fraud_Goodwin-Nitzsche,43,6694.25,155.68023255813952,10,0.23255813953488372,0.23008606,43.0,0.001003861050029884,0.0010398597770296379,183,148,88,111,67
comercio_4991863470,fraud_Volkman Ltd,24,7025.6,292.73333333333335,8,0.3333333333333333,0.30287912,24.0,0.0007192391588242998,0.0007562211768290881,568,525,500,98,26
comercio_4992661599,fraud_Medhurst Inc,28,1576.32,56.29714285714285,0,0.0,0.00565411,28.0,0.000754470404522075,0.0007490961814630451,526,533,412,460,649
comercio_4996894889,fraud_Kris-Kertzmann,12,1914.13,159.51083333333335,1,0.08333333333333333,0.012637683,12.0,0.000543357684520748,0.0005362305411140722,688,689,664,384,605
comercio_5014690071,"fraud_Wuckert, Wintheiser and Friesen",44,2988.91,67.92977272727272,3,0.06818181818181818,0.06637786,44.0,0.001002777912784009,0.000990449103475228,190,206,66,220,253
comercio_5043882604,"fraud_Lehner, Mosciski and King",20,4690.04,234.502,5,0.25,0.23836927,20.0,0.0007235849281528262,0.0007422591449276511,561,543,557,169,60
comercio_5049373545,fraud_Eichmann-Russel,31,3816.24,123.10451612903225,2,0.06451612903225806,0.081299044,31.0,0.0009373248406974727,0.0009380751589379948,269,262,316,185,219
comercio_5049976129,"fraud_Haley, Batz and Auer",19,1255.27,66.06684210526316,1,0.05263157894736842,0.03523168,19.0,0.0006634739650184815,0.0006557057822334484,609,611,572,537,393
comercio_5055690287,fraud_Mohr-Bayer,44,10643.83,241.90522727272727,7,0.1590909090909091,0.19285351,44.0,0.0011109854477455467,0.0011541729354725882,74,51,67,34,106
comercio_5060390739,"fraud_O'Reilly, Mohr and Purdy",32,2677.92,83.685,3,0.09375,0.04348681,32.0,0.0009066503992733135,0.0009011472774250301,307,314,296,253,347
comercio_5082370906,fraud_Lynch-Mohr,11,77.71000000000001,7.064545454545455,1,0.09090909090909091,0.053057015,11.0,0.0005778257535481259,0.0005818829134857119,671,666,677,688,294
comercio_5082406948,fraud_Heidenreich PLC,41,5265.16,128.41853658536584,5,0.12195121951219512,0.10592139,41.0,0.0011133972956156367,0.001109994053790084,72,80,118,155,185
comercio_5093073645,"fraud_Swift, Bradtke and Marquardt",12,505.77,42.1475,3,0.25,0.10538072,12.0,0.0005851879267287609,0.0005826945111640431,664,665,665,678,186
comercio_5122616516,fraud_Langworth LLC,24,1216.5,50.6875,3,0.125,0.03628617,24.0,0.0007245246367300091,0.0007065336518356798,558,577,501,545,386
comercio_5124817458,"fraud_Graham, Hegmann and Hammes",29,1393.0,48.03448275862069,1,0.034482758620689655,0.02026133,29.0,0.0007649872401019581,0.0007564449543010608,518,524,384,500,533
comercio_5156551468,"fraud_Moore, Williamson and Emmerich",41,2335.44,56.961951219512194,0,0.0,0.00289304,41.0,0.0011599705085517465,0.0011360836239933051,45,62,119,294,668
comercio_5159285985,"fraud_Romaguera, Wehner and Tromp",44,2422.87,55.06522727272727,0,0.0,0.017331375,44.0,0.0011526299930972924,0.0011415126935636107,48,57,68,280,559
comercio_5160774717,fraud_Kuphal-Toy,30,1635.44,54.51466666666667,0,0.0,0.009329375,30.0,0.0009187360717065876,0.0009075125784884523,287,303,357,439,623
comercio_5176541543,fraud_Waters-Cruickshank,28,1444.45,51.5875,1,0.03571428571428571,0.022946747,28.0,0.0007404814020905211,0.000729181786733845,544,554,413,487,507
comercio_5207219562,fraud_Kuhic LLC,44,16013.63,363.94613636363636,14,0.3181818181818182,0.29114345,44.0,0.0011186545489242498,0.001179227827231062,68,42,69,8,28
comercio_5210768089,"fraud_Ferry, Reichel and DuBuque",16,730.11,45.631875,2,0.125,0.11276705,16.0,0.0006761609582752174,0.0006818481633497678,599,593,617,644,176
comercio_5211417467,"fraud_Kerluke, Considine and Macejkovic",26,5387.73,207.2203846153846,5,0.19230769230769232,0.19383262,26.0,0.0007481016736036216,0.0007545280820506695,536,527,454,149,104
comercio_5221849365,"fraud_Schaefer, Fay and Hilll",27,1900.17,70.37666666666667,0,0.0,0.0015282491,27.0,0.0008725005356896311,0.0008523056741587542,360,380,428,388,677
comercio_5223174485,fraud_Halvorson Group,24,877.51,36.562916666666666,3,0.125,0.029596685,24.0,0.000752810151328993,0.0007433448682629578,529,542,502,622,451
comercio_5224613445,"fraud_Mueller, Gerhold and Mueller",27,1177.93,43.62703703703704,1,0.037037037037037035,0.021206973,27.0,0.0009168021024232304,0.000912584307460721,291,298,429,555,521
comercio_5237775559,"fraud_Kovacek, Dibbert and Ondricka",48,7005.03,145.93812499999999,10,0.20833333333333334,0.19804783,48.0,0.0010892093289578055,0.001114343409821546,88,77,34,100,101
comercio_5241414410,"fraud_Hagenes, Hermann and Stroman",13,566.23,43.55615384615385,1,0.07692307692307693,0.052476984,13.0,0.0006420931758736018,0.0006446844068526515,627,619,651,673,295
comercio_5243007611,fraud_Towne LLC,20,1155.74,57.787,1,0.05,0.04673021,20.0,0.0006516028909220208,0.0006478531859334516,615,618,558,562,326
comercio_5251167978,fraud_Schmidt-Larkin,34,2392.77,70.37558823529412,1,0.029411764705882353,0.03291601,34.0,0.0010137227227287678,0.0009963767605161461,172,197,246,286,417
comercio_5280941309,fraud_Strosin-Cruickshank,39,6919.24,177.41641025641024,12,0.3076923076923077,0.28535467,39.0,0.0009829787362731946,0.0010248148862750848,209,167,143,105,30
comercio_5291925939,fraud_Dibbert-Green,29,2033.36,70.11586206896551,1,0.034482758620689655,0.03484205,29.0,0.0008514522863884412,0.0008354480546965537,399,408,385,362,395
comercio_5295896219,fraud_McDermott-Weimann,42,6390.5,152.1547619047619,9,0.21428571428571427,0.20386818,42.0,0.0009700108315720506,0.0010135940926368416,227,182,107,121,93
comercio_5300627982,"fraud_Schroeder, Wolff and Hermiston",16,1022.22,63.88875,2,0.125,0.03088525,16.0,0.0007975335461387551,0.0007894504219226171,474,476,618,597,438
comercio_5312613850,"fraud_Swaniawski, Lowe and Robel",44,12997.66,295.4013636363636,10,0.22727272727272727,0.20017387,44.0,0.0011704077504178228,0.00119120503378416,43,37,70,16,97
comercio_5322464771,fraud_Bogisich-Weimann,30,2450.04,81.66799999999999,0,0.0,0.0059066177,30.0,0.001019963827367163,0.000995698618686805,167,199,358,278,648
comercio_5325246243,fraud_Dietrich-Fadel,23,921.29,40.05608695652174,0,0.0,0.026412686,23.0,0.0007292859522025563,0.0007286473191020088,552,555,526,615,482
comercio_5334149348,"fraud_Torp, Muller and Borer",27,1593.3899999999999,59.01444444444444,0,0.0,0.010759834,27.0,0.0009107981389591416,0.0009040185357890746,300,306,430,452,617
comercio_5343262143,"fraud_Kerluke, Kertzmann and Wiza",30,7102.29,236.743,8,0.26666666666666666,0.25291505,30.0,0.0008550598322248595,0.0008748019732470079,389,347,359,95,50
comercio_5348371487,fraud_Corwin-Romaguera,15,1205.0,80.33333333333333,2,0.13333333333333333,0.057117414,15.0,0.0007507252892027086,0.0007472468402431005,532,537,633,546,275
comercio_5353387282,"fraud_Morissette, Weber and Wiegand",14,855.9300000000001,61.13785714285715,0,0.0,0.0056179995,14.0,0.0005855940190184593,0.0005827734547431278,662,664,642,625,651
comercio_5378020703,fraud_Bins-Howell,26,1417.75,54.52884615384615,1,0.038461538461538464,0.0349804,26.0,0.0008303157909087333,0.0008210734953481314,425,431,455,493,394
comercio_5406949560,"fraud_Medhurst, Labadie and Gottlieb",20,505.46999999999997,25.2735,0,0.0,0.045962583,20.0,0.0007500676303863311,0.0007499162256694558,534,532,559,679,330
comercio_5413763160,fraud_Smitham-Schiller,15,721.1899999999999,48.07933333333333,1,0.06666666666666667,0.058842022,15.0,0.0006132693551825344,0.000609322329272632,643,645,634,645,268
comercio_5437444908,fraud_Kuhn Group,22,1058.77,48.12590909090909,1,0.045454545454545456,0.018478632,22.0,0.0007150388112121039,0.000707042361751674,572,576,539,589,549
comercio_5444208061,fraud_Streich Ltd,27,1261.59,46.72555555555555,0,0.0,0.0011674574,27.0,0.0008104910666968616,0.0007983628621705082,450,460,431,533,683
comercio_5456449464,fraud_Jast Ltd,34,10120.66,297.6664705882353,9,0.2647058823529412,0.27627885,34.0,0.0008459389085206308,0.0008871169849536722,407,330,247,38,35
comercio_5461287394,fraud_Harris Inc,35,2166.66,61.90457142857142,1,0.02857142857142857,0.03152665,35.0,0.00103445681049811,0.0010299965710405489,152,161,227,334,430
comercio_5471053115,fraud_Price Inc,29,11606.25,400.2155172413793,9,0.3103448275862069,0.31678474,29.0,0.0008741156287520695,0.0009005335833899402,359,315,386,23,19
comercio_5479473301,fraud_Doyle Ltd,43,6999.63,162.7820930232558,10,0.23255813953488372,0.22524472,43.0,0.0009480485112908828,0.0009808050059890647,254,216,89,101,72
comercio_5487941484,"fraud_Durgan, Gislason and Spencer",49,2215.07,45.205510204081634,1,0.02040816326530612,0.01993606,49.0,0.0011179100140613746,0.001094388220911892,69,95,29,318,540
comercio_5493102293,fraud_Gleason and Sons,34,1596.06,46.94294117647058,1,0.029411764705882353,0.017292347,34.0,0.0009387103686647588,0.0009223770936755218,267,283,248,450,560
comercio_5523866530,fraud_Leffler-Goldner,37,2124.49,57.41864864864864,1,0.02702702702702703,0.034221217,37.0,0.0009974138489945393,0.0009975205516378777,197,196,185,344,402
comercio_5544004433,fraud_Erdman-Schaden,26,1065.7,40.98846153846154,4,0.15384615384615385,0.07398834,26.0,0.0007924587758823273,0.0008010361830479779,482,457,456,586,235
comercio_5551255717,"fraud_Bradtke, Torp and Bahringer",36,1781.28,49.48,0,0.0,0.01450808,36.0,0.0010300568311434693,0.0010184249551162205,156,178,200,412,587
comercio_5566579789,"fraud_Schiller, Blanda and Johnson",32,2982.81,93.2128125,6,0.1875,0.13069972,32.0,0.0009967049338159549,0.0010076948836146725,198,187,297,221,163
comercio_5572015899,fraud_Rau and Sons,50,8294.87,165.8974,11,0.22,0.20808412,50.0,0.0011134149458659778,0.0011334124576730575,71,63,24,65,88
comercio_5577951848,fraud_Schuppe-Schuppe,24,1599.76,66.65666666666667,2,0.08333333333333333,0.039948862,24.0,0.0008118857260228659,0.0007911925053328132,449,469,503,448,365
comercio_5582360817,"fraud_Nienow, Barrows and Romaguera",33,1258.56,38.13818181818181,1,0.030303030303030304,0.01842497,33.0,0.000901258319399898,0.000880258675890906,314,335,273,534,551
comercio_5584378560,fraud_Botsford and Sons,35,2753.04,78.65828571428571,3,0.08571428571428572,0.08034752,35.0,0.0008522735931876779,0.0008434811942010842,396,395,228,242,221
comercio_5594870283,fraud_Swift PLC,19,1071.83,56.41210526315789,1,0.05263157894736842,0.048463296,19.0,0.0007035670025009244,0.0006998376247034809,585,582,573,584,315
comercio_5597012165,"fraud_Cronin, Kshlerin and Weber",24,1350.26,56.26083333333333,1,0.041666666666666664,0.022432493,24.0,0.0007896792819464089,0.0007769833598037909,486,497,504,514,515
comercio_5631377447,fraud_Frami Group,19,2313.65,121.77105263157895,1,0.05263157894736842,0.07684018,19.0,0.0007234881855937772,0.0007196658697043349,562,562,574,301,229
comercio_5645209245,fraud_Breitenberg-Hermiston,26,1657.02,63.73153846153846,1,0.038461538461538464,0.037109822,26.0,0.0008667860640471331,0.0008505385720484708,371,385,457,433,382
comercio_5657383198,fraud_O'Hara-Wilderman,25,1432.54,57.3016,1,0.04,0.025567675,25.0,0.0008398483526582417,0.0008359731036419397,413,407,477,489,488
comercio_5661533328,fraud_Bernhard-Lesch,37,1820.44,49.201081081081085,1,0.02702702702702703,0.017978566,37.0,0.0009948214307266068,0.0009683392089156883,200,235,186,404,556
comercio_5677787883,"fraud_Romaguera, Cruickshank and Greenholt",51,18952.22,371.6121568627451,18,0.35294117647058826,0.33948386,51.0,0.0012898439789179646,0.0013387866862116056,11,9,19,2,14
comercio_5679567345,fraud_Will Ltd,24,1387.57,57.815416666666664,2,0.08333333333333333,0.07404142,24.0,0.0008544398090528069,0.0008595701889339535,390,365,505,506,234
comercio_5693811802,fraud_Klein Group,25,2187.69,87.5076,1,0.04,0.040857933,25.0,0.0008002475340776602,0.0007839079468525183,468,489,478,328,359
comercio_5740933888,"fraud_Lesch, D'Amore and Brown",21,1411.99,67.23761904761905,0,0.0,0.060564876,21.0,0.0006670743447074837,0.0006694500247747814,605,602,548,494,265
comercio_5752629158,fraud_Cummings Group,9,581.79,64.64333333333333,0,0.0,0.005176637,9.0,0.0006117716397704014,0.00061072389629726,644,643,688,670,655
comercio_5757399038,fraud_Schaefer Ltd,44,2619.42,59.532272727272726,2,0.045454545454545456,0.026880331,44.0,0.0012950642520105189,0.001287138549154355,10,14,71,257,477
comercio_5759826105,fraud_Morar Inc,11,522.17,47.47,0,0.0,0.00857842,11.0,0.0006282609502614774,0.0006242375886652357,634,635,678,677,628
comercio_5770442019,"fraud_Pouros, Walker and Spencer",32,2245.02,70.156875,1,0.03125,0.02025502,32.0,0.000900382977442748,0.0008708977872477244,316,354,298,314,534
comercio_5775077022,"fraud_Streich, Hansen and Veum",43,2681.77,62.36674418604651,3,0.06976744186046512,0.06707622,43.0,0.0010968394173332464,0.001097963280643985,83,90,90,252,251
comercio_5776852374,"fraud_McDermott, Osinski and Morar",33,2285.63,69.26151515151516,2,0.06060606060606061,0.0346487,33.0,0.0008822056877710992,0.0008617024684094019,350,362,274,309,398
comercio_5797659080,"fraud_Armstrong, Walter and Gottlieb",24,1662.99,69.29125,1,0.041666666666666664,0.013267056,24.0,0.0007915817779284805,0.0007735765709919867,483,500,506,430,600
comercio_5825393902,"fraud_Tillman, Dickinson and Labadie",39,2242.35,57.496153846153845,3,0.07692307692307693,0.066006266,39.0,0.0011961852922869115,0.0011911873807530595,31,38,144,315,254
comercio_5855361068,fraud_Mraz-Herzog,43,2306.12,53.6306976744186,4,0.09302325581395349,0.09562397,43.0,0.0013340340115652737,0.0013324972145040738,6,10,91,305,196
comercio_5871633033,fraud_Beier and Sons,44,3307.5299999999997,75.17113636363636,3,0.06818181818181818,0.058830384,44.0,0.0011883251361051491,0.0011775658763113173,34,44,72,206,269
comercio_5875897550,"fraud_Mosciski, Ziemann and Farrell",36,17504.56,486.2377777777778,17,0.4722222222222222,0.43605417,36.0,0.0010718911201422795,0.0011365216745172588,110,61,201,5,3
comercio_5903168846,"fraud_Windler, Goodwin and Kovacek",31,2318.23,74.7816129032258,2,0.06451612903225806,0.052212134,31.0,0.0008493766817914357,0.0008284609407480224,406,419,317,299,296
comercio_5909645402,fraud_Graham and Sons,23,1181.19,51.35608695652174,0,0.0,0.019369151,23.0,0.0008903215001057798,0.0008772999770524488,331,341,527,554,544
comercio_5920301590,fraud_Kassulke PLC,39,7917.84,203.02153846153846,7,0.1794871794871795,0.17067847,39.0,0.0010061172228407367,0.0010196750587340197,182,175,145,77,123
comercio_5956068551,"fraud_Bernier, Streich and Jewess",13,598.47,46.03615384615385,2,0.15384615384615385,0.06342408,13.0,0.0005993559102119822,0.0005925569703031742,654,655,652,666,260
comercio_6010135032,fraud_Powlowski-Weimann,25,1035.92,41.436800000000005,1,0.04,0.015207095,25.0,0.0008369573999957077,0.0008234209619746533,417,425,479,594,578
comercio_6010514161,"fraud_Kutch, Hermiston and Farrell",36,2383.05,66.19583333333334,0,0.0,0.0025404238,36.0,0.0009693412522072891,0.0009452010076459748,230,256,202,288,670
comercio_6015340449,fraud_McGlynn-Jaskolski,31,2410.4,77.75483870967743,2,0.06451612903225806,0.056597408,31.0,0.0008656714809226341,0.0008555683141077524,372,373,318,283,279
comercio_6060481265,fraud_Zulauf LLC,36,1586.79,44.0775,2,0.05555555555555555,0.039721236,36.0,0.0008995987880864107,0.0008980438621443717,318,317,203,453,372
comercio_6124310674,fraud_Hills-Olson,19,1056.3,55.59473684210526,1,0.05263157894736842,0.014741002,19.0,0.0006791341823389474,0.0006650080237821518,598,605,575,590,583
comercio_6139008410,fraud_Haley Group,35,2863.34,81.80971428571429,3,0.08571428571428572,0.07237365,35.0,0.0009748103467349038,0.0009805658897317064,225,218,229,237,238
comercio_6163930801,fraud_Ratke and Sons,28,1473.58,52.62785714285714,2,0.07142857142857142,0.033007655,28.0,0.0007652426903684884,0.0007567152068568287,516,523,414,483,416
comercio_6186750692,fraud_Koelpin and Sons,29,6527.69,225.09275862068964,7,0.2413793103448276,0.24102058,29.0,0.0009593524594242389,0.0009920779923297035,239,204,387,116,56
comercio_6187078679,"fraud_Towne, Greenholt and Koepp",39,8573.34,219.82923076923078,8,0.20512820512820512,0.20259562,39.0,0.0010090032097468992,0.001045973853012788,179,141,146,60,94
comercio_6195464779,"fraud_Hermiston, Russel and Price",30,1832.48,61.08266666666667,1,0.03333333333333333,0.019140733,30.0,0.00087543128150545,0.0008552234466089263,357,374,360,400,546
comercio_6214649205,fraud_Sawayn PLC,42,6464.18,153.9090476190476,6,0.14285714285714285,0.122094974,42.0,0.0010269945481315404,0.0010283713478553376,160,163,108,118,166
comercio_6223141723,fraud_Yost-Rogahn,26,1245.22,47.893076923076926,0,0.0,0.014409621,26.0,0.0008176583952567896,0.0007887013221075006,444,480,458,541,588
comercio_6225502014,fraud_Pacocha-Weissnat,34,1563.79,45.99382352941176,1,0.029411764705882353,0.03325859,34.0,0.0010364117294314773,0.0010321945880632456,148,158,249,465,411
comercio_6232902119,"fraud_Hahn, Douglas and Schowalter",20,1175.42,58.771,1,0.05,0.04439551,20.0,0.0007414174881089395,0.0007326929638523543,542,549,560,557,340
comercio_6248244353,fraud_DuBuque LLC,46,7251.42,157.6395652173913,10,0.21739130434782608,0.21516456,46.0,0.0011769119541328807,0.0012047115569254723,39,32,48,90,81
comercio_6251900559,"fraud_Welch, Rath and Koepp",25,1848.98,73.9592,1,0.04,0.040533338,25.0,0.0008082358940590175,0.0007903325960433103,452,474,480,394,360
comercio_6257204861,"fraud_Stanton, Jakubowski and Baumbach",36,12715.66,353.2127777777778,11,0.3055555555555556,0.3033637,36.0,0.0010971862892996884,0.001150428701669407,82,53,204,20,25
comercio_6282190597,fraud_Bednar Group,32,10238.67,319.9584375,10,0.3125,0.27384478,32.0,0.0010877384241244504,0.0010994753625025798,90,89,299,37,37
comercio_6313914208,fraud_Kautzer and Sons,20,1136.3600000000001,56.818000000000005,1,0.05,0.013482623,20.0,0.0007721124489426267,0.0007614743334755832,507,516,561,566,593
comercio_6316646989,fraud_Kris-Weimann,31,10030.82,323.5748387096774,10,0.3225806451612903,0.315324,31.0,0.0008859131167769695,0.0009272977999905179,342,277,319,42,21
comercio_6318804238,"fraud_Schmeler, Bashirian and Price",48,12587.869999999999,262.2472916666666,11,0.22916666666666666,0.2259655,48.0,0.001208322823005878,0.001267662524933203,28,21,35,21,71
comercio_6330734984,fraud_Quitzon-Goyette,35,1253.55,35.815714285714286,1,0.02857142857142857,0.0253718,35.0,0.0009196001610270194,0.0008973214329762166,284,318,230,538,491
comercio_6330772215,fraud_Williamson LLC,19,1256.57,66.13526315789473,1,0.05263157894736842,0.020845586,19.0,0.0007184225149925678,0.0007079458192734194,569,574,576,535,524
comercio_6346447225,fraud_Kub PLC,35,1397.11,39.917428571428566,0,0.0,0.029476605,35.0,0.0010398410945715165,0.0010402998472627157,145,147,231,497,454
comercio_6375068908,"fraud_Kilback, Nitzsche and Leffler",12,617.41,51.45083333333333,0,0.0,0.023939112,12.0,0.000670341642765725,0.0006637836116614502,603,607,666,662,501
comercio_6384530666,fraud_Rippin-VonRueden,22,1113.8,50.627272727272725,0,0.0,0.007682394,22.0,0.0007430557540870896,0.0007346593402799363,539,548,540,573,635
comercio_6387912346,fraud_Lemke and Sons,17,1574.01,92.58882352941177,2,0.11764705882352941,0.04015208,17.0,0.0006802459879399567,0.0006644394207887341,597,606,607,462,363
comercio_6440168825,"fraud_Parker, Nolan and Trantow",34,2701.52,79.45647058823529,1,0.029411764705882353,0.047410015,34.0,0.0008928160958432816,0.0008755670232320745,328,345,250,247,322
comercio_6481496376,fraud_Huel-Langworth,24,5719.15,238.29791666666665,5,0.20833333333333334,0.19932537,24.0,0.0007714062648298593,0.0007797821234632604,509,494,507,140,100
comercio_6486296709,"fraud_Lakin, Ferry and Beatty",29,1405.76,48.47448275862069,2,0.06896551724137931,0.027709618,29.0,0.0009509939146950531,0.0009420312753201515,250,260,388,495,466
comercio_6501627724,"fraud_Turner, Ziemann and Lehner",43,2711.9,63.06744186046512,2,0.046511627906976744,0.02073409,43.0,0.0009935568816865378,0.0009813574169235551,201,214,92,246,526
comercio_6530024487,"fraud_Lang, Towne and Schuppe",43,2877.54,66.91953488372093,0,0.0,0.0114599345,43.0,0.0011205973218509694,0.0011009058665051804,66,88,93,233,615
comercio_6534704644,fraud_Tillman LLC,11,48.21,4.382727272727273,1,0.09090909090909091,0.013325382,11.0,0.0006440572746475564,0.000639972621730825,625,622,679,692,598
comercio_6553862697,fraud_Stark-Batz,32,3667.13,114.5978125,3,0.09375,0.09105988,32.0,0.0009697869079226455,0.000966515340624043,229,238,300,192,203
comercio_6554756968,fraud_Kutch-Ferry,36,2061.57,57.26583333333334,1,0.027777777777777776,0.01961849,36.0,0.0012164541475323002,0.0011927808754967895,25,36,205,360,542
comercio_6559020060,fraud_Friesen-D'Amore,31,1800.59,58.08354838709677,2,0.06451612903225806,0.072067656,31.0,0.000818946847975873,0.0008179791550260175,442,432,320,408,239
comercio_6573442775,"fraud_Jones, Sawayn and Romaguera",14,2885.42,206.10142857142858,2,0.14285714285714285,0.11709791,14.0,0.0005926369234972762,0.0005978329151371401,659,652,643,232,170
comercio_6574886061,fraud_Schuppe LLC,31,1880.07,60.64741935483871,0,0.0,0.0009449877,31.0,0.0010477563096263675,0.001031598204005246,132,159,321,391,688
comercio_6577900075,fraud_Lind-Buckridge,28,2016.57,72.02035714285714,1,0.03571428571428571,0.024630424,28.0,0.000952868310658346,0.000933207084765936,249,268,415,365,495
comercio_6584952412,fraud_Bode-Rempel,53,2717.14,51.26679245283019,0,0.0,0.010694075,53.0,0.0011130058263562708,0.0010829752677051921,73,105,12,245,618
comercio_6588261064,"fraud_Bahringer, Osinski and Block",37,1832.93,49.53864864864865,4,0.10810810810810811,0.033828534,37.0,0.0009095214676201541,0.0008870284727595598,303,331,187,398,405
comercio_6611122818,"fraud_Rutherford, Homenick and Bergstrom",16,934.36,58.3975,0,0.0,0.0059661623,16.0,0.0007045586742545892,0.0006990386433722395,583,583,619,613,646
comercio_6616020062,fraud_Hickle Group,34,7084.88,208.37882352941176,5,0.14705882352941177,0.1361998,34.0,0.0010495183821207647,0.0010571245465827142,131,129,251,96,158
comercio_6621648998,fraud_Ebert-Daugherty,16,2124.9,132.80625,0,0.0,0.04899908,16.0,0.0007063939043651658,0.0007109494703209802,579,571,620,343,311
comercio_6682658236,fraud_Dach-Nader,27,3621.23,134.11962962962963,3,0.1111111111111111,0.110271804,27.0,0.0008214918349518741,0.0008221163769895192,440,429,432,195,179
comercio_6749056662,fraud_Murray-Smitham,51,8611.87,168.8601960784314,11,0.21568627450980393,0.21130098,51.0,0.0011734194491110524,0.0012038927104715096,41,33,20,58,83
comercio_6753265829,fraud_Hackett-Lueilwitz,42,6968.47,165.91595238095238,10,0.23809523809523808,0.22913703,42.0,0.0010570705511433137,0.001084982581351144,124,103,109,102,68
comercio_6773486145,fraud_Bauch-Raynor,50,7153.92,143.0784,7,0.14,0.14732505,50.0,0.0012330320905916553,0.0012364357300611636,22,26,25,94,148
comercio_6792413340,fraud_Boyer-Reichert,37,15579.69,421.0727027027027,13,0.35135135135135137,0.3632917,37.0,0.0010105038985275692,0.0010744131335304339,176,111,188,10,6
comercio_6808032293,fraud_Gutmann-Upton,43,4202.42,97.73069767441861,5,0.11627906976744186,0.07739282,43.0,0.0010924028505931163,0.0010856187940348884,86,102,94,177,227
comercio_6871595443,fraud_Effertz LLC,23,1641.88,71.38608695652174,1,0.043478260869565216,0.04017275,23.0,0.0007282029939513302,0.0007117153042005421,553,570,528,436,362
comercio_6913130119,fraud_Predovic Inc,38,9390.17,247.10973684210526,8,0.21052631578947367,0.20568226,38.0,0.0010296587965425126,0.0010455521957654808,158,144,164,49,92
comercio_6934713119,fraud_Pouros-Haag,44,9916.85,225.38295454545457,6,0.13636363636363635,0.16247398,44.0,0.0011081880981559553,0.0011215564953041056,75,73,73,43,132
comercio_6954098238,fraud_Stiedemann Inc,35,2253.85,64.39571428571428,2,0.05714285714285714,0.022626078,35.0,0.0010186809039183077,0.0009946773092259437,168,202,232,313,512
comercio_6955111089,fraud_Conroy-Emard,32,1843.83,57.6196875,1,0.03125,0.0055070226,32.0,0.0009103092336015918,0.0009023313045735805,301,311,301,395,653
comercio_6965039796,fraud_Donnelly PLC,19,6104.55,321.2921052631579,5,0.2631578947368421,0.3053719,19.0,0.0007274508349963097,0.0007632517582570615,554,512,577,133,24
comercio_6973132966,"fraud_Kling, Howe and Schneider",28,2069.56,73.91285714285713,2,0.07142857142857142,0.041200615,28.0,0.0007668004345623393,0.0007481116398987072,515,534,416,356,358
comercio_6976411625,fraud_Stoltenberg-Beatty,44,6886.03,156.50068181818182,5,0.11363636363636363,0.097720884,44.0,0.0010008508814671189,0.0010002943459704813,191,194,74,108,194
comercio_6986746194,fraud_Reynolds-Schinner,25,1080.78,43.2312,1,0.04,0.03996498,25.0,0.0007710175260236663,0.0007616424923049736,510,515,481,582,364
comercio_6987664440,"fraud_Schumm, McLaughlin and Carter",29,2187.62,75.4351724137931,0,0.0,0.031781353,29.0,0.0010080333710158881,0.0010068729049455961,181,188,389,329,429
comercio_6996615544,"fraud_Yost, Block and Koepp",29,1148.75,39.61206896551724,2,0.06896551724137931,0.033816986,29.0,0.000993207001705015,0.0009769010689589192,202,223,390,564,406
comercio_7005495989,fraud_Padberg-Welch,33,5366.04,162.60727272727271,8,0.24242424242424243,0.24431324,33.0,0.0009118847467390357,0.0009455030060362047,297,254,275,150,55
